_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_status,_top_subject,_type
1249,2013-01-19 00:03:00,"To amend section 403 of the Federal Food, Drug, and Cosmetic Act to improve and clarify certain disclosure requirements for restaurants, similar retail food establishments, and vending machines.",False,False,113,Common Sense Nutrition Disclosure Act of 2013,REFERRED,Health,hr
1250,2013-01-19 00:03:00,"To amend title XVIII of the Social Security Act to improve operations of recovery auditors under the Medicare integrity program, to increase transparency and accuracy in audits conducted by contractors, and for other purposes.",False,False,113,Medicare Audit Improvement Act of 2013,REFERRED,Health,hr
1251,2013-01-19 00:03:00,"To authorize the Secretary of Veterans Affairs to make grants with minority serving institutions for the purpose of establishing verified delivery systems to address social and academic problems facing veterans enrolled at such institutions, and for other purposes.",False,False,113,Veteran Excellence Through Education Act of 2013,REFERRED,Armed forces and national security,hr
1252,2013-01-19 00:03:00,"To amend the Public Health Service Act to provide for the participation of physical therapists in the National Health Service Corps Loan Repayment Program, and for other purposes.",False,False,113,Physical Therapist Workforce and Patient Access Act of 2013,REFERRED,Health,hr
1253,2013-01-19 00:03:00,To prohibit foreign assistance to Pakistan until the tuition assistance program of the Department of Defense is fully funded.,False,False,113,Sequester Pakistan Act,REFERRED,International affairs,hr
1254,2013-01-19 00:03:00,To repeal a requirement that new employees of certain employers be automatically enrolled in the employer's health benefits plan.,False,False,113,Auto Enroll Repeal Act,REFERRED,Labor and employment,hr
1255,2013-01-19 00:03:00,"To enable Federal and State chartered banks and thrifts to meet the credit needs of the Nation's home builders, and to provide liquidity and ensure stable credit for meeting the Nation's need for new homes.",False,False,113,Home Construction Lending Regulatory Improvement Act of 2013,REFERRED,Housing and community development,hr
1256,2013-01-19 00:03:00,To direct the Securities and Exchange Commission and the Commodity Futures Trading Commission to jointly adopt rules setting forth the application to cross-border swaps transactions of certain provisions relating to swaps that were enacted as part of the Dodd-Frank Wall Street Reform and Consumer Protection Act.,True,False,113,Swap Jurisdiction Certainty Act,PASS_OVER:HOUSE,Finance and financial sector,hr
1257,2013-01-19 00:03:00,To amend title XVIII of the Social Security Act to reduce the occurrence of diabetes in Medicare beneficiaries by extending coverage under Medicare for medical nutrition therapy services to such beneficiaries with pre-diabetes or with risk factors for developing type 2 diabetes.,False,False,113,Preventing Diabetes in Medicare Act of 2013,REFERRED,Health,hr
1258,2013-01-19 00:03:00,"To strengthen communities through English literacy and civics education for new Americans, and for other purposes.",False,False,113,Strengthen and Unite Communities with Civics Education and English Development Act of 2013,REFERRED,Education,hr
1259,2013-01-19 00:03:00,"To establish Coltsville National Historical Park in the State of Connecticut, and for other purposes.",False,False,113,Coltsville National Historical Park Act,REPORTED,Public lands and natural resources,hr
1260,2013-01-19 00:03:00,"To authorize the Secretary of the Interior to convey certain Federal land in San Juan County, New Mexico, and for other purposes.",False,False,113,San Juan County Federal Land Conveyance Act,REFERRED,Public lands and natural resources,hr
1261,2013-01-19 00:03:00,"To amend the Truth in Lending Act to establish fair and transparent practices related to the marketing and provision of overdraft coverage programs at depository institutions, and for other purposes.",False,False,113,Overdraft Protection Act of 2013,REFERRED,Finance and financial sector,hr
1262,2013-01-19 00:03:00,"To amend the FAA Modernization and Reform Act of 2012 to provide guidance and limitations regarding the integration of unmanned aircraft systems into United States airspace, and for other purposes.",False,False,113,Drone Aircraft Privacy and Transparency Act of 2013,REFERRED,Transportation and public works,hr
1263,2013-01-19 00:03:00,To increase access to community behavioral health services for all Americans and to improve Medicaid reimbursement for community behavioral health services.,False,False,113,Excellence in Mental Health Act,REFERRED,Health,hr
1264,2013-01-19 00:03:00,To amend title XIX of the Social Security Act to increase the Federal medical assistance percentage for the District of Columbia under the Medicaid Program to 75 percent.,False,False,113,District of Columbia Medicaid Reimbursement Act of 2013,REFERRED,Health,hr
1265,2013-01-19 00:03:00,To require the continuation of tuition assistance programs for members of the Armed Forces for the remainder of fiscal year 2013.,False,False,113,,REFERRED,Armed forces and national security,hr
1266,2013-01-19 00:03:00,"To amend title 40, United States Code, concerning the calculation of transactions for the lease of land ports of entry and international bridges, and for other purposes.",False,False,113,,REFERRED,Government operations and politics,hr
1267,2013-01-19 00:03:00,"To delay and phase-in increases in flood insurance premium rates under the national flood insurance program for certain properties, and for other purposes.",False,False,113,Flood Insurance Premium Relief Act of 2013,REFERRED,Emergency management,hr
1268,2013-01-19 00:03:00,To amend the Internal Revenue Code of 1986 to provide a credit for qualified flood mitigation expenses incurred with respect to certain residences for which the chargeable premium rate under the national flood insurance program is increasing and to provide increased funding for mitigation programs.,False,False,113,Flood Mitigation Expense Relief Act of 2013,REFERRED,Emergency management,hr
1269,2013-01-19 00:03:00,To prohibit the use of lethal military force against citizens of the United States located within the United States.,False,False,113,"Life, Liberty, and Justice for All Americans Act",REFERRED,Armed forces and national security,hr
1270,2013-01-19 00:03:00,To provide for greater transparency and honesty in the Federal budget process.,False,False,113,Honest Budget Act of 2013,REFERRED,Economics and public finance,hr
1271,2013-01-19 00:03:00,To amend the Internal Revenue Code of 1986 to allow employers a credit against income tax as an incentive to partner with educational institutions to provide skills training for students.,False,False,113,Job Skills for America's Students Act of 2013,REFERRED,Taxation,hr
1272,2013-01-19 00:03:00,"To support State and tribal government efforts to promote research and education related to maple syrup production, natural resource sustainability in the maple syrup industry, market promotion of maple products, and greater access to lands containing maple trees for maple-sugaring activities, and for other purposes.",False,False,113,Maple Tapping Access Program Act,REFERRED,Agriculture and food,hr
1273,2013-01-19 00:03:00,To amend the Farm Security and Rural Investment Act of 2002 to reauthorize and improve the Rural Energy for America Program.,False,False,113,Rural Energy Improvement Act,REFERRED,Agriculture and food,hr
1274,2013-01-19 00:03:00,"To amend title XVIII of the Social Security Act to improve access to diabetes self-management training by authorizing certified diabetes educators to provide diabetes self-management training services, including as part of telehealth services, under part B of the Medicare program.",False,False,113,Access to Quality Diabetes Education Act of 2013,REFERRED,Health,hr
1275,2013-01-20 00:03:00,To guarantee the right of individuals to receive Social Security benefits under title II of the Social Security Act in full with an accurate annual cost-of-living adjustment.,False,False,113,Social Security Guarantee Act of 2013,REFERRED,Social welfare,hr
1276,2013-01-20 00:03:00,To amend title VII of the Tariff Act of 1930 to clarify that countervailing duties may be imposed to address subsidies relating to a fundamentally undervalued currency of any foreign country.,False,False,113,Currency Reform for Fair Trade Act,REFERRED,Foreign trade and international finance,hr
1277,2013-01-20 00:03:00,To amend title III of the Social Security Act to require States to implement a drug testing program for applicants for and recipients of unemployment compensation.,False,False,113,Accountability in Unemployment Act of 2013,REFERRED,Labor and employment,hr
1278,2013-01-20 00:03:00,"To amend the Trademark Act of 1946 regarding the disparagement of Native American persons or peoples through marks that use the term ""redskin"", and for other purposes.",False,False,113,Non-Disparagement of Native American Persons or Peoples in Trademark Registration Act of 2013,REFERRED,Native Americans,hr
1279,2013-01-20 00:03:00,"To authorize the Secretary of State to issue up to 10,500 E-3 visas per year to nationals of the Republic of Korea (South).",False,False,113,United States-Korea Free Trade Agreement Fairness Act of 2013,REFERRED,Immigration,hr
1280,2013-01-20 00:03:00,"To amend the National Voter Registration Act of 1993 to increase the penalties imposed for intimidating, threatening, or coercing any person from engaging in voter registration activities or for procuring, submitting, or casting false voter registration applications or ballots, to require election officials to transmit voter registration cards and absentee ballots to voters in elections for Federal office through the use of the automated tagging and tracing services provided by the United States Postal Service, and for other purposes.",False,False,113,Voter Fraud Prevention Act,REFERRED,Government operations and politics,hr
1281,2013-01-20 00:03:00,To amend the Public Health Service Act to reauthorize programs under part A of title XI of such Act.,True,True,113,Newborn Screening Saves Lives Reauthorization Act of 2014,ENACTED:SIGNED,Health,hr
1282,2013-01-20 00:03:00,"To reduce housing-related health hazards, and for other purposes.",False,False,113,Lead Hazard Title X Amendments Act,REFERRED,Housing and community development,hr
1283,2013-01-20 00:03:00,"To amend the Small Business Act to provide for grants to small business development centers, and for other purposes.",False,False,113,Main Street Stabilization Act of 2013,REFERRED,Commerce,hr
1284,2013-01-20 00:03:00,"To amend title 38, United States Code, to provide for coverage under the beneficiary travel program of the Department of Veterans Affairs of certain disabled veterans for travel for certain special disabilities rehabilitation, and for other purposes.",False,False,113,,REFERRED,Armed forces and national security,hr
1285,2013-01-20 00:03:00,To amend the Controlled Substances Act to make any substance containing hydrocodone a schedule II drug.,False,False,113,,REFERRED,Crime and law enforcement,hr
1286,2013-01-20 00:03:00,To allow Americans to earn paid sick time so that they can address their own health needs and the health needs of their families.,False,False,113,Healthy Families Act,REFERRED,Labor and employment,hr
1287,2013-01-20 00:03:00,To ensure high standards for Federal agency use of scientific information.,False,False,113,Sound Science Act of 2013,REFERRED,Government operations and politics,hr
1288,2013-01-20 00:03:00,"To direct the Secretary of Homeland Security to accept additional documentation when considering the application for veterans status of an individual who performed service as a coastwise merchant seaman during World War II, and for other purposes.",False,False,113,World War II Merchant Mariner Service Act,REFERRED,Armed forces and national security,hr
1289,2013-01-20 00:03:00,"To provide a Federal charter to the Fab Foundation for the National Fab Lab Network, a national network of local digital fabrication facilities providing community access to advanced manufacturing tools for learning skills, developing inventions, creating businesses, and producing personalized products.",False,False,113,National Fab Lab Network Act of 2013,REFERRED,Government operations and politics,hr
1290,2013-01-20 00:03:00,"To amend chapter 44 of title 18, United States Code, to more comprehensively address the interstate transportation of firearms or ammunition.",False,False,113,,REFERRED,Crime and law enforcement,hr
1291,2013-01-20 00:03:00,To reauthorize the Neotropical Migratory Bird Conservation Act.,False,False,113,,REFERRED,Animals,hr
1292,2013-01-20 00:03:00,"To amend the Internal Revenue Code of 1986 to clarify that wages paid to unauthorized aliens may not be deducted from gross income, and for other purposes.",False,False,113,New IDEA Act,REFERRED,Taxation,hr
1293,2013-01-20 00:03:00,"To amend the Internal Revenue Code of 1986 to establish and provide a checkoff for a Breast and Prostate Cancer Research Fund, and for other purposes.",False,False,113,Taxpayers' Cancer Research Funding Act of 2013,REFERRED,Taxation,hr
1294,2013-01-20 00:03:00,"To establish a program that will generate dependable economic activity for counties and local governments containing National Forest System land through a management-focused approach, and for other purposes.",False,False,113,Self-Sufficient Community Lands Act,REFERRED,Public lands and natural resources,hr
1295,2013-01-20 00:03:00,"To amend the Internal Revenue Code of 1986 to repeal the excise tax on medical devices, and for other purposes.",False,False,113,Medical Device Tax Elimination Act,REFERRED,Taxation,hr
1296,2013-01-20 00:03:00,"To amend the Federal Water Pollution Control Act to clarify a maintenance exemption regarding the removal of sediment, debris, and vegetation from certain structures.",False,False,113,Flood Control Facility Maintenance Clarification Act,REFERRED,Environmental protection,hr
