_action_text,_bill,_committees,_date,_status,_time,_type
Committee Consideration and Mark-up Session Held.,hr6,,2014-01-29,,,action
Committee Consideration and Mark-up Session Held.,hr6,,2014-01-30,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 33 - 18.,hr6,,2014-01-30,REPORTED,,calendar
Reported (Amended) by the Committee on Energy and Commerce. H. Rept. 113-477.,hr6,HSIF,2014-01-19,,13:14:00,action
"Placed on the Union Calendar, Calendar No. 353.",hr6,,2014-01-19,,13:14:00,calendar
"Rules Committee Resolution H. Res. 636 Reported to House. For H.R. 6, one hour of general debate and amendments are confined to those printed in part A of the report accompanying this resolution. For H.R. 3301, one hour of general debate and amendments are confined to those printed in part B of the report accompanying this resolution.",hr6,HSRU,2014-01-23,,19:17:00,action
Considered under the provisions of rule H. Res. 636.,hr6,,2014-01-24,,16:10:00,action
"The resolution provides for consideration of H.R. 6 and H.R. 3301. For H.R. 6, one hour of general debate and amendments are confined to those printed in part A of the report accompanying the resolution. For H.R. 3301, one hour of general debate and amendments are confined to those printed in part B of the report accompanying the resolution.",hr6,,2014-01-24,,16:10:00,action
House resolved itself into the Committee of the Whole House on the state of the Union pursuant to H. Res. 636 and Rule XVIII.,hr6,,2014-01-24,,16:11:00,action
The Speaker designated the Honorable Andy Harris to act as Chairman of the Committee.,hr6,,2014-01-24,,16:11:00,action
GENERAL DEBATE - The Committee of the Whole proceeded with one hour of general debate on H.R. 6.,hr6,,2014-01-24,,16:11:00,action
Mr. Gardner moved that the Committee rise.,hr6,,2014-01-24,,17:15:00,action
On motion that the Committee rise Agreed to by voice vote.,hr6,,2014-01-24,,17:15:00,action
Committee of the Whole House on the state of the Union rises leaving H.R. 6 as unfinished business.,hr6,,2014-01-24,,17:15:00,action
Considered as unfinished business.,hr6,,2014-01-25,,13:17:00,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr6,,2014-01-25,,13:17:00,action
"DEBATE - Pursuant to the provisions of H. Res. 636, the Committee of the Whole proceeded with 10 minutes of debate on the Gardner part A amendment No. 1.",hr6,,2014-01-25,,13:18:00,action
"DEBATE - Pursuant to the provisions of H. Res. 636, the Committee of the Whole proceeded with 10 minutes of debate on the Holt part A amendment No. 2.",hr6,,2014-01-25,,13:32:00,action
"DEBATE - Pursuant to the provisions of H. Res. 636, the Committee of the Whole proceeded with 10 minutes of debate on the DeFazio part A amendment No. 3.",hr6,,2014-01-25,,13:45:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the DeFazio part A amendment No. 3, the Chair put the question on adoption of the amendment and by voice vote, announced that the noes had prevailed. Mr. DeFazio demanded a recorded vote and the Chair postponed further proceedings on the question of adoption of the amendment until a time to be announced.",hr6,,2014-01-25,,13:53:00,action
Mr. Gardner moved that the Committee rise.,hr6,,2014-01-25,,13:54:00,action
On motion that the Committee rise Agreed to by voice vote.,hr6,,2014-01-25,,13:54:00,action
Committee of the Whole House on the state of the Union rises leaving H.R. 6 as unfinished business.,hr6,,2014-01-25,,13:54:00,action
Considered as unfinished business.,hr6,,2014-01-25,,16:17:00,action
The House resolved into Committee of the Whole House on the state of the Union for further consideration.,hr6,,2014-01-25,,16:17:00,action
"UNFINISHED BUSINESS - The Chair announced that, pursuant to clause 6 of Rule XVIII, the unfinished business was the question of adoption of amendments which had been debated earlier and on which further proceedings had been postponed.",hr6,,2014-01-25,,16:17:00,action
The House rose from the Committee of the Whole House on the state of the Union to report H.R. 6.,hr6,,2014-01-25,,16:23:00,action
The previous question was ordered pursuant to the rule.,hr6,,2014-01-25,,16:23:00,action
The House adopted the amendment in the nature of a substitute as agreed to by the Committee of the Whole House on the state of the Union.,hr6,,2014-01-25,,16:24:00,action
Mr. Garamendi moved to recommit with instructions to the Committee on Energy and Commerce.,hr6,HSIF,2014-01-25,,16:25:00,action
"DEBATE - The House proceeded with 10 minutes of debate on the Garamendi motion to recommit with instructions. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment to direct the Secretary of Energy to deny applications to export natural gas if: (1) it would increase the price of natural gas, electricity, or home heating for Seniors on fixed incomes or (2) the natural gas would be exported to any nation that is a state sponsor of terrorism or to any nation or corporation that steals U.S. military technology or intellectual property through cyber-attacks. The motion also requires the Department of Energy to direct the applicant to ensure that U.S.-flagged ships and shipping containers are used to export liquefied natural gas.",hr6,,2014-01-25,,16:25:00,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr6,,2014-01-25,,16:32:00,action
On motion to recommit with instructions Failed by recorded vote: 192 - 225 (Roll no. 358).,hr6,,2014-01-25,,16:40:00,action
On passage Passed by the Yeas and Nays: 266 - 150 (Roll no. 359).,hr6,,2014-01-25,PASS_OVER:HOUSE,16:48:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr6,,2014-01-25,,16:48:00,action
Received in the Senate.,hr6,,2014-01-26,,,action
"Referred to the Committee on Ways and Means, and in addition to the Committees on the Judiciary, and Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr7,HSWM,2013-01-14,INTRODUCED,,referral
Referred to House Ways and Means,hr7,HSWM,2013-01-14,,,referral
Referred to House Judiciary,hr7,HSJU,2013-01-14,,,referral
Referred to House Energy and Commerce,hr7,HSIF,2013-01-14,,,referral
Referred to the Subcommittee on Health.,hr7,,2013-01-17,,,referral
Referred to the Subcommittee on Health.,hr7,,2013-01-03,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr7,,2013-01-14,,,referral
Subcommittee on the Constitution and Civil Justice Discharged.,hr7,,2014-01-14,,,action
Committee Consideration and Mark-up Session Held.,hr7,,2014-01-15,,,action
Ordered to be Reported by the Yeas and Nays: 22 - 12.,hr7,,2014-01-15,REPORTED,,calendar
"Reported by the Committee on Judiciary. H. Rept. 113-332, Part I.",hr7,HSJU,2014-01-23,,08:01:00,action
"Rules Committee Resolution H. Res. 465 Reported to House. The resolution provides for consideration of H.R. 7, under a closed rule with one hour of debate on the bill. The resolution provides that an amendment in the nature of a substitute consisting of the text of Rules Committee Print 113-33 shall be considered as adopted. Also the rule provides for consideration of the conference report to accompany H.R. 2642.",hr7,HSRU,2014-01-27,,22:30:00,action
Rule H. Res. 465 passed House.,hr7,,2014-01-28,,15:03:00,action
Considered under the provisions of rule H. Res. 465.,hr7,,2014-01-28,,15:12:00,action
"The resolution provides for consideration of H.R. 7, under a closed rule with one hour of debate on the bill. The resolution provides that an amendment in the nature of a substitute consisting of the text of Rules Committee Print 113-33 shall be considered as adopted. Also the rule provides for consideration of the conference report to accompany H.R. 2642.",hr7,HSRU,2014-01-28,,15:12:00,action
DEBATE - The House proceeded with one hour of debate on H.R. 7.,hr7,,2014-01-28,,15:13:00,action
The previous question was ordered pursuant to the rule.,hr7,,2014-01-28,,16:29:00,action
Ms. Moore moved to recommit with instructions to Judiciary.,hr7,HSJU,2014-01-28,,16:30:00,action
"DEBATE - The House proceeded with 10 minutes of debate on the Moore motion to recommit with instructions, pending the reservation of a point of order. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment to add language to the bill prohibiting authorization of any party to violate the medical privacy of any woman with respect to her choice of or use of comprehensive health insurance coverage. The reservation of a point of order was subsequently withdrawn.",hr7,,2014-01-28,,16:30:00,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr7,,2014-01-28,,16:39:00,action
"On motion to recommit with instructions Failed by the Yeas and Nays: 192 - 221, 1 Present (Roll no. 29).",hr7,,2014-01-28,,17:05:00,action
"On passage Passed by the Yeas and Nays: 227 - 188, 1 Present (Roll no. 30).",hr7,,2014-01-28,PASS_OVER:HOUSE,17:13:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr7,,2014-01-28,,17:13:00,action
Received in the Senate and Read twice and referred to the Committee on Finance.,hr7,SSFI,2014-01-29,,,referral
Referred to the House Committee on Education and the Workforce.,hr10,HSED,2014-01-01,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr10,,2014-01-08,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 36 - 3.,hr10,,2014-01-08,REPORTED,,calendar
Reported (Amended) by the Committee on Education and the Workforce. H. Rept. 113-423.,hr10,HSED,2014-01-29,,12:25:00,action
"Placed on the Union Calendar, Calendar No. 312.",hr10,,2014-01-29,,12:25:00,calendar
Rules Committee Resolution H. Res. 576 Reported to House. Rule provides for consideration of H.R. 10 with 1 hour and 30 minutes of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. Measure will be considered read. Specified amendments are in order. It shall be in order to consider as an original bill for the purpose of amendment under the five-minute rule the amendment in the nature of a substitute recommended by the Committee on Education and the Workforce now printed in the bill.,hr10,HSRU,2014-01-07,,22:25:00,action
Rule H. Res. 576 passed House.,hr10,,2014-01-08,,15:48:00,action
Considered under the provisions of rule H. Res. 576.,hr10,,2014-01-08,,19:13:00,action
Rule provides for consideration of H.R. 10 with 1 hour and 30 minutes of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit with or without instructions. Measure will be considered read. Specified amendments are in order. It shall be in order to consider as an original bill for the purpose of amendment under the five-minute rule the amendment in the nature of a substitute recommended by the Committee on Education and the Workforce now printed in the bill.,hr10,HSED,2014-01-08,,19:13:00,action
House resolved itself into the Committee of the Whole House on the state of the Union pursuant to H. Res. 576 and Rule XVIII.,hr10,,2014-01-08,,19:13:00,action
The Speaker designated the Honorable Rob Bishop to act as Chairman of the Committee.,hr10,,2014-01-08,,19:13:00,action
GENERAL DEBATE - The Committee of the Whole proceeded with 90 minutes of general debate on H.R. 10.,hr10,,2014-01-08,,19:13:00,action
