_action_text,_bill,_committees,_date,_status,_time,_type
DEBATE - The House proceeded with one hour of debate on H.R. 4474.,hr4474,,2010-01-27,,12:33:00,action
The previous question was ordered pursuant to the rule.,hr4474,,2010-01-27,,12:45:00,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on H.R. 4474, the Chair put the question on passage and by voice vote, announced the ayes had prevailed. Mr. Hastings of Washington demanded the yeas and nays and the Chair postponed further proceedings on the question of passage until a time to be announced.",hr4474,,2010-01-27,,12:46:00,action
Considered as unfinished business.,hr4474,,2010-01-27,,13:26:00,action
On passage Passed by the Yeas and Nays: 415 - 0 (Roll no. 22).,hr4474,,2010-01-27,PASS_OVER:HOUSE,13:53:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4474,,2010-01-27,,13:53:00,action
Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,hr4474,SSEG,2010-01-28,,,referral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held.,hr4474,SSEG,2010-01-10,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,hr4474,SSEG,2010-01-21,,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman without amendment. With written report No. 111-277.,hr4474,SSEG,2010-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 547.,hr4474,,2010-01-05,,,calendar
Referred to the House Committee on Education and Labor.,hr4475,HSED,2010-01-20,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr4475,,2010-01-23,,,referral
Referred to the House Committee on Financial Services.,hr4476,HSBA,2010-01-20,INTRODUCED,,referral
Referred to the House Committee on Armed Services.,hr4477,HSAS,2010-01-20,INTRODUCED,,referral
Referred to the Subcommittee on Military Personnel.,hr4477,,2010-01-18,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr4478,HSPW,2010-01-20,INTRODUCED,,referral
"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management.",hr4478,,2010-01-21,,,referral
Referred to the House Committee on the Budget.,hr4479,HSBU,2010-01-20,INTRODUCED,,referral
Referred to the House Committee on Education and Labor.,hr4480,HSED,2010-01-20,INTRODUCED,,referral
Referred to the Subcommittee on Healthy Families and Communities.,hr4480,,2010-01-23,,,referral
"Referred to the Committee on the Budget, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4481,HSBU,2010-01-20,INTRODUCED,,referral
Referred to House Budget,hr4481,HSBU,2010-01-20,,,referral
Referred to House Rules,hr4481,HSRU,2010-01-20,,,referral
"Referred to the Committee on Financial Services, and in addition to the Committees on Ways and Means, and Appropriations, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4482,HSBA,2010-01-20,INTRODUCED,,referral
Referred to House Financial Services,hr4482,HSBA,2010-01-20,,,referral
Referred to House Ways and Means,hr4482,HSWM,2010-01-20,,,referral
Referred to House Appropriations,hr4482,HSAP,2010-01-20,,,referral
Referred to the House Committee on Financial Services.,hr4483,HSBA,2010-01-20,INTRODUCED,,referral
Referred to the House Committee on Oversight and Government Reform.,hr4484,HSGO,2010-01-21,INTRODUCED,,referral
"Referred to the Subcommittee on Information Policy, Census, and National Archives.",hr4484,,2010-01-12,,,referral
"Referred to the Committee on Natural Resources, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4485,HSII,2010-01-21,INTRODUCED,,referral
Referred to House Natural Resources,hr4485,HSII,2010-01-21,,,referral
Referred to House Foreign Affairs,hr4485,HSFA,2010-01-21,,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr4485,,2010-01-25,,,referral
"Referred to the Subcommittee on Insular Affairs, Oceans and Wildlife.",hr4485,,2010-01-25,,,referral
Referred to the House Committee on Ways and Means.,hr4486,HSWM,2010-01-21,INTRODUCED,,referral
Referred to the House Committee on Financial Services.,hr4487,HSBA,2010-01-21,INTRODUCED,,referral
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committees on Natural Resources, Agriculture, and Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4488,HSGO,2010-01-21,INTRODUCED,,referral
Referred to House Oversight and Government Reform,hr4488,HSGO,2010-01-21,,,referral
Referred to House Natural Resources,hr4488,HSII,2010-01-21,,,referral
Referred to House Agriculture,hr4488,HSAG,2010-01-21,,,referral
Referred to House Armed Services,hr4488,HSAS,2010-01-21,,,referral
"Referred to the Subcommittee on National Parks, Forests and Public Lands.",hr4488,,2010-01-25,,,referral
"Referred to the Subcommittee on Federal Workforce, Post Office, and the District of Columbia.",hr4488,,2010-01-12,,,referral
Referred to the Subcommittee on Military Personnel.,hr4488,,2010-01-18,,,referral
"Referred to the Subcommittee on Department Operations, Oversight, Nutrition and Forestry.",hr4488,,2010-01-29,,,referral
Sponsor introductory remarks on measure.,hr4489,,2010-01-21,INTRODUCED,,action
Referred to the House Committee on Oversight and Government Reform.,hr4489,HSGO,2010-01-21,REFERRED,,referral
"Referred to the Subcommittee on Federal Workforce, Post Office, and the District of Columbia.",hr4489,,2010-01-12,,,referral
Subcommittee Hearings Held.,hr4489,,2010-01-23,,,action
Subcommittee Consideration and Mark-up Session Held.,hr4489,,2010-01-24,,,action
Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote .,hr4489,,2010-01-24,,,action
Referred to the House Committee on Armed Services.,hr4490,HSAS,2010-01-21,INTRODUCED,,referral
Referred to the House Committee on Natural Resources.,hr4491,HSII,2010-01-21,INTRODUCED,,referral
"Referred to the Subcommittee on National Parks, Forests and Public Lands.",hr4491,,2010-01-25,,,referral
Subcommittee Hearings Held.,hr4491,,2010-01-25,,,action
"Subcommittee on National Parks, Forests and Public Lands Discharged.",hr4491,,2010-01-05,,,action
Committee Consideration and Mark-up Session Held.,hr4491,,2010-01-05,,,action
Ordered to be Reported by Voice Vote.,hr4491,,2010-01-05,REPORTED,,calendar
Reported by the Committee on Natural Resources. H. Rept. 111-482.,hr4491,HSII,2010-01-18,,14:00:00,action
"Placed on the Union Calendar, Calendar No. 273.",hr4491,,2010-01-18,,14:01:00,calendar
Ms. Bordallo moved to suspend the rules and pass the bill.,hr4491,,2010-01-18,,14:29:00,action
Considered under suspension of the rules.,hr4491,,2010-01-18,,14:29:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4491.,hr4491,,2010-01-18,,14:29:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr4491,,2010-01-18,PASS_OVER:HOUSE,14:33:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4491,,2010-01-18,,14:33:00,action
Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,hr4491,SSEG,2010-01-19,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Homeland Security, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4492,HSIF,2010-01-21,INTRODUCED,,referral
Referred to House Energy and Commerce,hr4492,HSIF,2010-01-21,,,referral
Referred to House Homeland Security,hr4492,HSHM,2010-01-21,,,referral
Referred to the Subcommittee on Health.,hr4492,,2010-01-22,,,referral
"Referred to the Subcommittee on Emergency Communications, Preparedness, and Response.",hr4492,,2010-01-28,,,referral
Referred to the House Committee on Natural Resources.,hr4493,HSII,2010-01-21,INTRODUCED,,referral
"Referred to the Subcommittee on Insular Affairs, Oceans and Wildlife.",hr4493,,2010-01-25,,,referral
Subcommittee Hearings Held.,hr4493,,2010-01-25,,,action
"Subcommittee on Insular Affairs, Oceans and Wildlife Discharged.",hr4493,,2010-01-05,,,action
Committee Consideration and Mark-up Session Held.,hr4493,,2010-01-05,,,action
Ordered to be Reported (Amended) by Voice Vote.,hr4493,,2010-01-05,REPORTED,,calendar
Reported (Amended) by the Committee on Natural Resources. H. Rept. 111-484.,hr4493,HSII,2010-01-18,,14:38:00,action
"Placed on the Union Calendar, Calendar No. 275.",hr4493,,2010-01-18,,14:39:00,calendar
Referred to the House Committee on Ways and Means.,hr4494,HSWM,2010-01-21,INTRODUCED,,referral
Referred to the House Committee on Oversight and Government Reform.,hr4495,HSGO,2010-01-21,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr4495,,2010-01-27,,,action
Ordered to be Reported by Unanimous Consent.,hr4495,,2010-01-27,REPORTED,,calendar
Mr. Towns moved to suspend the rules and pass the bill.,hr4495,,2010-01-02,,14:11:00,action
Considered under suspension of the rules.,hr4495,,2010-01-02,,14:11:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4495.,hr4495,,2010-01-02,,14:11:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4495,,2010-01-02,,14:16:00,action
Considered as unfinished business.,hr4495,,2010-01-02,,18:31:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 390 - 0 (Roll no. 26).,hr4495,,2010-01-02,PASS_OVER:HOUSE,18:58:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4495,,2010-01-02,,18:58:00,action
Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,hr4495,SSGA,2010-01-04,,,referral
"Homeland Security and Governmental Affairs referred to Subcommittee on Federal Financial Management, Government Information, Federal Services, and International Security.",hr4495,SSGA,2010-01-04,,,referral
"Referred to the Committee on Small Business, and in addition to the Committees on Oversight and Government Reform, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4496,HSSM,2010-01-21,INTRODUCED,,referral
Referred to House Small Business,hr4496,HSSM,2010-01-21,,,referral
Referred to House Oversight and Government Reform,hr4496,HSGO,2010-01-21,,,referral
Referred to House Judiciary,hr4496,HSJU,2010-01-21,,,referral
Referred to the Subcommittee on Contracting and Technology .,hr4496,,2010-01-12,,,referral
"Referred to the Subcommittee on Government Management, Organization, and Procurement.",hr4496,,2010-01-12,,,referral
Sponsor introductory remarks on measure.,hr4497,,2010-01-21,INTRODUCED,,action
"Referred to the Committee on Agriculture, and in addition to the Committees on Natural Resources, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4497,HSAG,2010-01-21,REFERRED,,referral
Referred to House Agriculture,hr4497,HSAG,2010-01-21,,,referral
Referred to House Natural Resources,hr4497,HSII,2010-01-21,,,referral
Referred to House Ways and Means,hr4497,HSWM,2010-01-21,,,referral
"Referred to the Subcommittee on Insular Affairs, Oceans and Wildlife.",hr4497,,2010-01-25,,,referral
"Referred to the Subcommittee on Livestock, Dairy, and Poultry.",hr4497,,2010-01-30,,,referral
Referred to the House Committee on House Administration.,hr4498,HSHA,2010-01-21,INTRODUCED,,referral
"Referred to the Committee on House Administration, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4499,HSHA,2010-01-21,INTRODUCED,,referral
Referred to House House Administration,hr4499,HSHA,2010-01-21,,,referral
Referred to House Rules,hr4499,HSRU,2010-01-21,,,referral
"Referred to the Committee on Appropriations, and in addition to the Committees on Energy and Commerce, and Science and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4500,HSAP,2010-01-21,INTRODUCED,,referral
Referred to House Appropriations,hr4500,HSAP,2010-01-21,,,referral
Referred to House Energy and Commerce,hr4500,HSIF,2010-01-21,,,referral
Referred to House Science and Technology,hr4500,HSSY,2010-01-21,,,referral
Referred to the Subcommittee on Health.,hr4500,,2010-01-22,,,referral
Referred to the House Committee on Energy and Commerce.,hr4501,HSIF,2010-01-21,INTRODUCED,,referral
"Referred to the Subcommittee on Commerce, Trade and Consumer Protection.",hr4501,,2010-01-22,,,referral
Subcommittee Hearings Held.,hr4501,,2010-01-13,,,action
Subcommittee Consideration and Mark-up Session Held.,hr4501,,2010-01-30,,,action
Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote .,hr4501,,2010-01-30,,,action
Committee Consideration and Mark-up Session Held.,hr4501,,2010-01-15,,,action
Ordered to be Reported (Amended) by Voice Vote.,hr4501,,2010-01-15,REPORTED,,calendar
Reported (Amended) by the Committee on Energy and Commerce. H. Rept. 111-673.,hr4501,HSIF,2010-01-07,,17:28:00,action
"Placed on the Union Calendar, Calendar No. 402.",hr4501,,2010-01-07,,17:28:00,calendar
"Mr. Weiner moved to suspend the rules and pass the bill, as amended.",hr4501,,2010-01-08,,11:23:00,action
Considered under suspension of the rules.,hr4501,,2010-01-08,,11:23:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4501.,hr4501,,2010-01-08,,11:23:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4501,,2010-01-08,,11:30:00,action
Considered as unfinished business.,hr4501,,2010-01-08,,16:02:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 324 - 81 (Roll no. 620).",hr4501,,2010-01-08,PASS_OVER:HOUSE,16:09:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4501,,2010-01-08,,16:09:00,action
"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.",hr4501,SSCM,2010-01-09,,,referral
Referred to the House Committee on Science and Technology.,hr4502,HSSY,2010-01-26,INTRODUCED,,referral
Referred to the Subcommittee on Research and Science Education.,hr4502,,2010-01-19,,,referral
Referred to the House Committee on the Judiciary.,hr4503,HSJU,2010-01-26,INTRODUCED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4504,HSIF,2010-01-26,INTRODUCED,,referral
Referred to House Energy and Commerce,hr4504,HSIF,2010-01-26,,,referral
Referred to House Foreign Affairs,hr4504,HSFA,2010-01-26,,,referral
"Referred to the Subcommittee on Communications, Technology, and the Internet.",hr4504,,2010-01-27,,,referral
Referred to the House Committee on Veterans' Affairs.,hr4505,HSVR,2010-01-26,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr4505,,2010-01-29,,,referral
Subcommittee Hearings Held.,hr4505,,2010-01-27,,,action
Mr. Filner moved to suspend the rules and pass the bill.,hr4505,,2010-01-29,,12:10:00,action
Considered under suspension of the rules.,hr4505,,2010-01-29,,12:10:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4505.,hr4505,,2010-01-29,,12:10:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4505,,2010-01-29,,12:16:00,action
Considered as unfinished business.,hr4505,,2010-01-30,,13:28:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 420 - 0 (Roll no. 408).,hr4505,,2010-01-30,PASS_OVER:HOUSE,13:35:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4505,,2010-01-30,,13:35:00,action
Received in the Senate and Read twice and referred to the Committee on Veterans' Affairs.,hr4505,SSVA,2010-01-12,,,referral
Senate Committee on Veterans' Affairs discharged by Unanimous Consent.,hr4505,SSVA,2010-01-20,,,action
Passed Senate without amendment by Unanimous Consent.,hr4505,,2010-01-20,PASSED:BILL,,vote
Cleared for White House.,hr4505,,2010-01-20,,,topresident
Message on Senate action sent to the House.,hr4505,,2010-01-21,,,action
Presented to President.,hr4505,,2010-01-23,,,topresident
Signed by President.,hr4505,,2010-01-30,ENACTED:SIGNED,,signed
Became Public Law No: 111-246.,hr4505,,2010-01-30,,,enacted
Referred to the House Committee on the Judiciary.,hr4506,HSJU,2010-01-26,INTRODUCED,,referral
Committee Consideration and Mark-up Session Held.,hr4506,,2010-01-27,,,action
Ordered to be Reported by Voice Vote.,hr4506,,2010-01-27,REPORTED,,calendar
Reported by the Committee on Judiciary. H. Rept. 111-430.,hr4506,HSJU,2010-01-09,,19:59:00,action
"Placed on the Union Calendar, Calendar No. 246.",hr4506,,2010-01-09,,20:00:00,calendar
"Mr. Cohen moved to suspend the rules and pass the bill, as amended.",hr4506,,2010-01-10,,11:39:00,action
Considered under suspension of the rules.,hr4506,,2010-01-10,,11:39:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4506.,hr4506,,2010-01-10,,11:39:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4506,,2010-01-10,,11:49:00,action
Considered as unfinished business.,hr4506,,2010-01-12,,11:14:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 345 - 5 (Roll no. 111).",hr4506,,2010-01-12,PASS_OVER:HOUSE,11:26:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4506,,2010-01-12,,11:26:00,action
Received in the Senate and Read twice and referred to the Committee on the Judiciary.,hr4506,SSJU,2010-01-15,,,referral
Committee on the Judiciary. Ordered to be reported without amendment favorably.,hr4506,SSJU,2010-01-27,,,calendar
Committee on the Judiciary. Reported by Senator Leahy without amendment. Without written report.,hr4506,,2010-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 412.,hr4506,,2010-01-27,,,calendar
Referred to the House Committee on Homeland Security.,hr4507,HSHM,2010-01-26,INTRODUCED,,referral
"Referred to the Subcommittee on Emerging Threats, Cybersecurity, and Science and Technology.",hr4507,HSSY,2010-01-28,,,referral
"Referred to the Subcommittee on Emergency Communications, Preparedness, and Response.",hr4507,,2010-01-28,,,referral
Referred to the House Committee on Small Business.,hr4508,HSSM,2010-01-26,INTRODUCED,,referral
Ms. Velazquez moved to suspend the rules and pass the bill.,hr4508,,2010-01-27,,12:12:00,action
Considered under suspension of the rules.,hr4508,,2010-01-27,,12:12:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4508.,hr4508,,2010-01-27,,12:12:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4508,,2010-01-27,,12:21:00,action
Considered as unfinished business.,hr4508,,2010-01-27,,14:02:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 410 - 4 (Roll no. 24).,hr4508,,2010-01-27,PASS_OVER:HOUSE,14:09:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4508,,2010-01-27,,14:09:00,action
"Received in the Senate, read twice, considered, read the third time, and passed without amendment by Unanimous Consent.",hr4508,,2010-01-28,PASSED:BILL,,vote
Cleared for White House.,hr4508,,2010-01-28,,,topresident
Message on Senate action sent to the House.,hr4508,,2010-01-29,,,action
Presented to President.,hr4508,,2010-01-29,,,topresident
Signed by President.,hr4508,,2010-01-29,ENACTED:SIGNED,,signed
Became Public Law No: 111-136.,hr4508,,2010-01-29,,,enacted
Referred to the House Committee on Small Business.,hr4509,HSSM,2010-01-26,INTRODUCED,,referral
Referred to the Subcommittee on Contracting and Technology .,hr4509,,2010-01-26,,,referral
Referred to the House Committee on House Administration.,hr4510,HSHA,2010-01-26,INTRODUCED,,referral
Referred to the House Committee on House Administration.,hr4511,HSHA,2010-01-26,INTRODUCED,,referral
Referred to the House Committee on Energy and Commerce.,hr4512,HSIF,2010-01-26,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Environment.,hr4512,,2010-01-27,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committees on Financial Services, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4513,HSWM,2010-01-26,INTRODUCED,,referral
Referred to House Ways and Means,hr4513,HSWM,2010-01-26,,,referral
Referred to House Financial Services,hr4513,HSBA,2010-01-26,,,referral
Referred to House Judiciary,hr4513,HSJU,2010-01-26,,,referral
Sponsor introductory remarks on measure.,hr4513,,2010-01-27,,,action
Referred to the Subcommittee on Courts and Competition Policy.,hr4513,,2010-01-15,,,referral
Referred to the House Committee on Natural Resources.,hr4514,HSII,2010-01-26,INTRODUCED,,referral
"Referred to the Subcommittee on National Parks, Forests and Public Lands.",hr4514,,2010-01-29,,,referral
Subcommittee Hearings Held.,hr4514,,2010-01-27,,,action
"Subcommittee on National Parks, Forests and Public Lands Discharged.",hr4514,,2010-01-16,,,action
Committee Consideration and Mark-up Session Held.,hr4514,,2010-01-16,,,action
Ordered to be Reported (Amended) by Unanimous Consent.,hr4514,,2010-01-16,REPORTED,,calendar
Reported (Amended) by the Committee on Natural Resources. H. Rept. 111-527.,hr4514,HSII,2010-01-13,,13:30:00,action
"Placed on the Union Calendar, Calendar No. 300.",hr4514,,2010-01-13,,13:30:00,calendar
"Ms. Bordallo moved to suspend the rules and pass the bill, as amended.",hr4514,,2010-01-13,,14:19:00,action
Considered under suspension of the rules.,hr4514,,2010-01-13,,14:19:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4514.,hr4514,,2010-01-13,,14:19:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4514,,2010-01-13,,14:23:00,action
Considered as unfinished business.,hr4514,,2010-01-13,,18:02:00,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by the Yeas and Nays: (2/3 required): 350 - 26 (Roll no. 434).",hr4514,,2010-01-13,PASS_OVER:HOUSE,18:30:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4514,,2010-01-13,,18:30:00,action
Received in the Senate.,hr4514,,2010-01-14,,,action
Read twice and referred to the Committee on Energy and Natural Resources.,hr4514,SSEG,2010-01-05,,,referral
Referred to the House Committee on the Judiciary.,hr4515,HSJU,2010-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr4516,,2010-01-26,INTRODUCED,,action
Referred to the House Committee on Financial Services.,hr4516,HSBA,2010-01-26,REFERRED,,referral
Referred to the House Committee on House Administration.,hr4517,HSHA,2010-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr4517,,2010-01-27,,,action
Referred to the House Committee on Ways and Means.,hr4518,HSWM,2010-01-26,INTRODUCED,,referral
Referred to the House Committee on Financial Services.,hr4519,HSBA,2010-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr4520,,2010-01-26,INTRODUCED,,action
Referred to the House Committee on Energy and Commerce.,hr4520,HSIF,2010-01-26,REFERRED,,referral
Referred to the Subcommittee on Health.,hr4520,,2010-01-27,,,referral
Sponsor introductory remarks on measure.,hr4521,,2010-01-26,INTRODUCED,,action
Referred to the House Committee on Natural Resources.,hr4521,HSII,2010-01-26,REFERRED,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr4521,,2010-01-29,,,referral
Referred to the House Committee on House Administration.,hr4522,HSHA,2010-01-26,INTRODUCED,,referral
Referred to the House Committee on House Administration.,hr4523,HSHA,2010-01-26,INTRODUCED,,referral
Referred to the House Committee on Natural Resources.,hr4524,HSII,2010-01-26,INTRODUCED,,referral
"Referred to the Subcommittee on National Parks, Forests and Public Lands.",hr4524,,2010-01-29,,,referral
Subcommittee Hearings Held.,hr4524,,2010-01-25,,,action
"Referred to the Committee on Armed Services, and in addition to the Committees on the Budget, and Veterans' Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4525,HSAS,2010-01-26,INTRODUCED,,referral
Referred to House Armed Services,hr4525,HSAS,2010-01-26,,,referral
Referred to House Budget,hr4525,HSBU,2010-01-26,,,referral
Referred to House Veterans' Affairs,hr4525,HSVR,2010-01-26,,,referral
Referred to the Subcommittee on Military Personnel.,hr4525,,2010-01-18,,,referral
Referred to the House Committee on Education and Labor.,hr4526,HSED,2010-01-27,INTRODUCED,,referral
"Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.",hr4526,,2010-01-23,,,referral
Referred to the House Committee on House Administration.,hr4527,HSHA,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr4528,,2010-01-27,INTRODUCED,,action
Referred to the House Committee on Ways and Means.,hr4528,HSWM,2010-01-27,REFERRED,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committees on Energy and Commerce, Education and Labor, Rules, the Budget, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr4529,HSWM,2010-01-27,INTRODUCED,,referral
Referred to House Ways and Means,hr4529,HSWM,2010-01-27,,,referral
Referred to House Energy and Commerce,hr4529,HSIF,2010-01-27,,,referral
Referred to House Education and Labor,hr4529,HSED,2010-01-27,,,referral
Referred to House Rules,hr4529,HSRU,2010-01-27,,,referral
Referred to House Budget,hr4529,HSBU,2010-01-27,,,referral
Referred to House Judiciary,hr4529,HSJU,2010-01-27,,,referral
Referred to the Subcommittee on Health.,hr4529,,2010-01-29,,,referral
Referred to the Subcommittee on Social Security.,hr4529,,2010-01-02,,,referral
Referred to the Subcommittee on Health.,hr4529,,2010-01-02,,,referral
"Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.",hr4529,,2010-01-23,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr4529,,2010-01-23,,,referral
Referred to the House Committee on Education and Labor.,hr4530,HSED,2010-01-27,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr4530,,2010-01-23,,,referral
"Referred to the Subcommittee on Higher Education, Lifelong Learning, and Competitiveness.",hr4530,,2010-01-23,,,referral
Referred to the House Committee on Oversight and Government Reform.,hr4531,HSGO,2010-01-27,INTRODUCED,,referral
"Referred to the Subcommittee on Federal Workforce, Post Office, and the District of Columbia.",hr4531,,2010-01-12,,,referral
Sponsor introductory remarks on measure.,hr4532,,2010-01-27,INTRODUCED,,action
Referred to the House Committee on Ways and Means.,hr4532,HSWM,2010-01-27,REFERRED,,referral
Mr. Tanner moved to suspend the rules and pass the bill.,hr4532,,2010-01-03,,10:58:00,action
Considered under suspension of the rules.,hr4532,,2010-01-03,,10:58:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 4532.,hr4532,,2010-01-03,,10:58:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr4532,,2010-01-03,,11:06:00,action
Considered as unfinished business.,hr4532,,2010-01-04,,13:51:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 412 - 6 (Roll no. 47).,hr4532,,2010-01-04,PASS_OVER:HOUSE,14:01:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr4532,,2010-01-04,,14:01:00,action
"Received in the Senate, read twice.",hr4532,,2010-01-09,,,action
Passed Senate without amendment by Unanimous Consent.,hr4532,,2010-01-22,PASSED:BILL,,vote
Cleared for White House.,hr4532,,2010-01-22,,,topresident
Message on Senate action sent to the House.,hr4532,,2010-01-23,,,action
Presented to President.,hr4532,,2010-01-25,,,topresident
Signed by President.,hr4532,,2010-01-27,ENACTED:SIGNED,,signed
Became Public Law No: 111-142.,hr4532,,2010-01-27,,,enacted
Referred to the House Committee on Energy and Commerce.,hr4533,HSIF,2010-01-27,INTRODUCED,,referral
"Referred to the Subcommittee on Commerce, Trade and Consumer Protection.",hr4533,,2010-01-29,,,referral
