_action_text,_bill,_committees,_date,_status,_time,_type
Presented to President.,s2425,,2015-01-23,,,topresident
Signed by President.,s2425,,2015-01-28,ENACTED:SIGNED,,signed
Became Public Law No: 114-115.,s2425,,2015-01-28,,,enacted
Introduced in Senate,s2426,,2015-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2426,SSFR,2015-01-18,REFERRED,,referral
Committee on Foreign Relations. Ordered to be reported without amendment favorably.,s2426,SSFR,2016-01-28,REPORTED,,calendar
Committee on Foreign Relations. Reported by Senator Corker without amendment. Without written report.,s2426,SSFR,2016-01-02,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 358.,s2426,,2016-01-02,,,calendar
Passed Senate without amendment by Unanimous Consent.,s2426,,2016-01-08,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2426,,2016-01-09,,,action
Received in the House.,s2426,,2016-01-10,,11:33:58,action
Held at the desk.,s2426,,2016-01-10,,14:34:04,action
Mr. Smith (NJ) moved to suspend the rules and pass the bill.,s2426,,2016-01-14,,16:37:03,action
Considered under suspension of the rules.,s2426,,2016-01-14,,16:37:10,action
DEBATE - The House proceeded with forty minutes of debate on S. 2426.,s2426,,2016-01-14,,16:37:22,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s2426,,2016-01-14,,16:50:57,action
Considered as unfinished business.,s2426,,2016-01-14,,18:32:44,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 381 - 0 (Roll no. 111).,s2426,,2016-01-14,PASSED:BILL,18:49:14,vote
Motion to reconsider laid on the table Agreed to without objection.,s2426,,2016-01-14,,18:49:15,action
Presented to President.,s2426,,2016-01-17,,,topresident
Signed by President.,s2426,,2016-01-18,ENACTED:SIGNED,,signed
Became Public Law No: 114-139.,s2426,,2016-01-18,,,enacted
Introduced in Senate,s2427,,2015-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2427,SSHR,2015-01-18,REFERRED,,referral
Introduced in Senate,s2428,,2015-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2428,SSHR,2015-01-18,REFERRED,,referral
Introduced in Senate,s2429,,2015-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2429,SSFR,2015-01-18,REFERRED,,referral
Introduced in Senate,s2430,,2015-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2430,SSGA,2015-01-18,REFERRED,,referral
Introduced in Senate,s2431,,2015-01-18,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2431,SSJU,2015-01-18,REFERRED,,referral
Introduced in Senate,s2432,,2015-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2432,SSHR,2015-01-18,REFERRED,,referral
Introduced in Senate,s2433,,2015-01-18,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2433,SSBK,2015-01-18,REFERRED,,referral
Introduced in Senate,s2434,,2015-01-18,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2434,,2015-01-18,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 343.,s2434,,2016-01-11,REPORTED,,calendar
Introduced in Senate,s2435,,2015-01-18,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2435,SSJU,2015-01-18,REFERRED,,referral
Introduced in Senate,s2436,,2015-01-18,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2436,SSEG,2015-01-18,REFERRED,,referral
Introduced in Senate,s2437,,2016-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2437,SSVA,2016-01-11,REFERRED,,referral
Introduced in Senate,s2438,,2016-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2438,SSFI,2016-01-12,REFERRED,,referral
Introduced in Senate,s2439,,2016-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2439,SSFI,2016-01-12,REFERRED,,referral
Introduced in Senate,s2440,,2016-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2440,SSGA,2016-01-12,REFERRED,,referral
Introduced in Senate,s2441,,2016-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2441,SSFI,2016-01-12,REFERRED,,referral
Introduced in Senate,s2442,,2016-01-12,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2442,SSCM,2016-01-12,REFERRED,,referral
Introduced in Senate,s2443,,2016-01-12,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2443,SSHR,2016-01-12,REFERRED,,referral
Introduced in Senate,s2444,,2016-01-19,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2444,SSJU,2016-01-19,REFERRED,,referral
Introduced in Senate,s2445,,2016-01-19,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2445,SSAF,2016-01-19,REFERRED,,referral
Introduced in Senate,s2446,,2016-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2446,SSEV,2016-01-19,REFERRED,,referral
Committee on Environment and Public Works. Hearings held. Hearings printed: S.Hrg. 114-349.,s2446,SSEV,2016-01-02,,,hearings
Introduced in Senate,s2447,,2016-01-19,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2447,SSFR,2016-01-19,REFERRED,,referral
Introduced in Senate,s2448,,2016-01-19,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2448,SSJU,2016-01-19,REFERRED,,referral
Introduced in Senate,s2449,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2449,SSJU,2016-01-20,REFERRED,,referral
Introduced in Senate,s2450,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2450,SSGA,2016-01-20,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2450,SSGA,2016-01-10,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 114-292.,s2450,SSGA,2016-01-06,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 545.,s2450,,2016-01-06,,,calendar
Introduced in Senate,s2451,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2451,SSGA,2016-01-20,REFERRED,,referral
Senate Committee on Homeland Security and Governmental Affairs discharged by Unanimous Consent.,s2451,SSGA,2016-01-12,,,action
Passed Senate without amendment by Voice Vote.,s2451,,2016-01-12,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2451,,2016-01-22,,,action
Received in the House.,s2451,,2016-01-23,,14:11:40,action
Referred to the House Committee on Oversight and Government Reform.,s2451,HSGO,2016-01-23,,,referral
Introduced in Senate,s2452,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2452,SSFR,2016-01-20,REFERRED,,referral
"Committee on Banking, Housing, and Urban Affairs Subcommittee on National Security and International Trade and Finance. Hearings held. With printed Hearing: S.Hrg. 114-533.",s2452,SSBK,2016-01-21,,,hearings
Introduced in Senate,s2453,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2453,SSGA,2016-01-20,REFERRED,,referral
Introduced in Senate,s2454,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2454,SSGA,2016-01-20,REFERRED,,referral
Introduced in Senate,s2455,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2455,SSFI,2016-01-20,REFERRED,,referral
Introduced in Senate,s2456,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2456,SSFI,2016-01-20,REFERRED,,referral
Introduced in Senate,s2457,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2457,SSFI,2016-01-20,REFERRED,,referral
Introduced in Senate,s2458,,2016-01-20,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2458,SSJU,2016-01-20,REFERRED,,referral
Introduced in Senate,s2459,,2016-01-21,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2459,SSJU,2016-01-21,REFERRED,,referral
Introduced in Senate,s2460,,2016-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2460,SSAS,2016-01-21,REFERRED,,referral
Introduced in Senate,s2461,,2016-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2461,SSEG,2016-01-21,REFERRED,,referral
Introduced in Senate,s2462,,2016-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2462,SSFI,2016-01-21,REFERRED,,referral
Introduced in Senate,s2463,,2016-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2463,SSHR,2016-01-21,REFERRED,,referral
Introduced in Senate,s2464,,2016-01-21,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2464,,2016-01-21,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 353.,s2464,,2016-01-26,REPORTED,,calendar
Introduced in Senate,s2465,,2016-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2465,SSGA,2016-01-27,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s2465,SSGA,2016-01-25,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson without amendment. Without written report.,s2465,SSGA,2016-01-25,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 486.,s2465,,2016-01-25,,,calendar
Passed Senate without amendment by Unanimous Consent.,s2465,,2016-01-26,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2465,,2016-01-27,,,action
Received in the House.,s2465,,2016-01-27,,10:02:54,action
Held at the desk.,s2465,,2016-01-27,,11:54:19,action
Introduced in Senate,s2466,,2016-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2466,SSEV,2016-01-27,REFERRED,,referral
Introduced in Senate,s2467,,2016-01-27,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2467,SSHR,2016-01-27,REFERRED,,referral
Introduced in Senate,s2468,,2016-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s2468,SLIA,2016-01-27,REFERRED,,referral
Committee on Indian Affairs. Hearings held. Hearings printed: S.Hrg. 114-287.,s2468,SLIA,2016-01-06,,,hearings
Committee on Indian Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2468,SLIA,2016-01-27,REPORTED,,calendar
Introduced in Senate,s2469,,2016-01-27,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2469,SSJU,2016-01-27,REFERRED,,referral
Introduced in Senate,s2470,,2016-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2470,SSAS,2016-01-28,REFERRED,,referral
Introduced in Senate,s2471,,2016-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2471,SSFI,2016-01-28,REFERRED,,referral
Introduced in Senate,s2472,,2016-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2472,SSFI,2016-01-28,REFERRED,,referral
Introduced in Senate,s2473,,2016-01-28,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2473,SSVA,2016-01-28,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2473,SSVA,2016-01-15,,,hearings
Introduced in Senate,s2474,,2016-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2474,SSFI,2016-01-01,REFERRED,,referral
Introduced in Senate,s2475,,2016-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2475,SSJU,2016-01-01,REFERRED,,referral
Introduced in Senate,s2476,,2016-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2476,SSEG,2016-01-01,REFERRED,,referral
Introduced in Senate,s2477,,2016-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2477,SSJU,2016-01-01,REFERRED,,referral
Introduced in Senate,s2478,,2016-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2478,SSFI,2016-01-02,REFERRED,,referral
Introduced in Senate,s2479,,2016-01-02,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2479,SSHR,2016-01-02,REFERRED,,referral
Introduced in Senate,s2480,,2016-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2480,SSGA,2016-01-02,REFERRED,,referral
Introduced in Senate,s2481,,2016-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2481,SSEV,2016-01-02,REFERRED,,referral
Introduced in Senate,s2482,,2016-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2482,SSAS,2016-01-02,REFERRED,,referral
Introduced in Senate,s2483,,2016-01-02,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2483,SSJU,2016-01-02,REFERRED,,referral
Introduced in Senate,s2484,,2016-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2484,SSFI,2016-01-02,REFERRED,,referral
Introduced in Senate,s2485,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2485,SSFR,2016-01-03,REFERRED,,referral
Introduced in Senate,s2486,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2486,SSAS,2016-01-03,REFERRED,,referral
Introduced in Senate,s2487,,2016-01-03,INTRODUCED,,action
Referred to the Committee on Veterans' Affairs.,s2487,SSVA,2016-01-03,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2487,SSVA,2016-01-24,,,hearings
Senate Committee on Veterans' Affairs discharged by Unanimous Consent.,s2487,SSVA,2016-01-07,,,action
Passed Senate without amendment by Unanimous Consent.,s2487,,2016-01-07,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2487,,2016-01-08,,,action
Received in the House.,s2487,,2016-01-08,,10:04:36,action
Held at the desk.,s2487,,2016-01-08,,12:37:17,action
Mr. Miller (FL) asked unanimous consent to take from the Speaker's table and consider.,s2487,,2016-01-21,,16:59:27,action
Considered by unanimous consent.,s2487,,2016-01-21,,16:59:28,action
On passage Passed without objection.,s2487,,2016-01-21,PASSED:BILL,16:59:49,vote
Motion to reconsider laid on the table Agreed to without objection.,s2487,,2016-01-21,,16:59:51,action
Presented to President.,s2487,,2016-01-23,,,topresident
Signed by President.,s2487,,2016-01-30,ENACTED:SIGNED,,signed
Became Public Law No: 114-188.,s2487,,2016-01-30,,,enacted
Introduced in Senate,s2488,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2488,SSEG,2016-01-03,REFERRED,,referral
Introduced in Senate,s2489,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2489,SSJU,2016-01-03,REFERRED,,referral
Introduced in Senate,s2490,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2490,SSJU,2016-01-03,REFERRED,,referral
Introduced in Senate,s2491,,2016-01-03,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2491,SSHR,2016-01-03,REFERRED,,referral
Introduced in Senate,s2492,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2492,SSFI,2016-01-03,REFERRED,,referral
Introduced in Senate,s2493,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2493,SSVA,2016-01-03,REFERRED,,referral
Introduced in Senate,s2494,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2494,SSEG,2016-01-03,REFERRED,,referral
Introduced in Senate,s2495,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2495,SSJU,2016-01-03,REFERRED,,referral
Introduced in Senate,s2496,,2016-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2496,SSSB,2016-01-03,REFERRED,,referral
Introduced in Senate,s2497,,2016-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2497,SSBK,2016-01-04,REFERRED,,referral
Introduced in Senate,s2498,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2498,SSFI,2016-01-04,REFERRED,,referral
Introduced in Senate,s2499,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2499,SSFI,2016-01-04,REFERRED,,referral
Introduced in Senate,s2500,,2016-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2500,SSHR,2016-01-04,REFERRED,,referral
Introduced in Senate,s2501,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2501,SSFI,2016-01-04,REFERRED,,referral
Introduced in Senate,s2502,,2016-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2502,SSHR,2016-01-04,REFERRED,,referral
Introduced in Senate,s2503,,2016-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2503,SSHR,2016-01-04,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2503,SSHR,2016-01-09,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s2503,SSHR,2016-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 417.,s2503,,2016-01-05,,,calendar
Introduced in Senate,s2504,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2504,SSJU,2016-01-04,REFERRED,,referral
Introduced in Senate,s2505,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2505,SSFI,2016-01-04,REFERRED,,referral
Introduced in Senate,s2506,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2506,SSJU,2016-01-04,REFERRED,,referral
Introduced in Senate,s2507,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2507,SSVA,2016-01-04,REFERRED,,referral
Introduced in Senate,s2508,,2016-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2508,SSCM,2016-01-04,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s2508,SSCM,2016-01-27,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune without amendment. Without written report.",s2508,SSCM,2016-01-06,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 701.,s2508,,2016-01-06,,,calendar
Introduced in Senate,s2509,,2016-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2509,SSGA,2016-01-04,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2509,SSGA,2016-01-10,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. Without written report.,s2509,SSGA,2016-01-12,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 558.,s2509,,2016-01-12,,,calendar
By Senator Johnson from Committee on Homeland Security and Governmental Affairs filed written report under authority of the order of the Senate of 07/14/2016. Report No. 114-304.,s2509,SSGA,2016-01-30,,,action
Introduced in Senate,s2510,,2016-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2510,SSJU,2016-01-08,REFERRED,,referral
Introduced in Senate,s2511,,2016-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2511,SSHR,2016-01-08,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2511,SSHR,2016-01-09,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s2511,SSHR,2016-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 418.,s2511,,2016-01-05,,,calendar
Introduced in Senate,s2512,,2016-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2512,SSHR,2016-01-08,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2512,SSHR,2016-01-09,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s2512,SSHR,2016-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 389.,s2512,,2016-01-15,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s2512,,2016-01-17,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2512,,2016-01-18,,,action
Received in the House.,s2512,,2016-01-21,,14:15:09,action
Referred to the House Committee on Energy and Commerce.,s2512,HSIF,2016-01-21,,,referral
Referred to the Subcommittee on Health.,s2512,HSIF,2016-01-25,,,referral
Mrs. Brooks (IN) moved to suspend the rules and pass the bill.,s2512,,2016-01-12,,16:32:43,action
Considered under suspension of the rules.,s2512,,2016-01-12,,16:33:01,action
DEBATE - The House proceeded with forty minutes of debate on S. 2512.,s2512,,2016-01-12,,16:33:54,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2512,,2016-01-12,PASSED:BILL,16:46:45,vote
Motion to reconsider laid on the table Agreed to without objection.,s2512,,2016-01-12,,16:46:52,action
Presented to President.,s2512,,2016-01-14,,,topresident
Signed by President.,s2512,,2016-01-19,ENACTED:SIGNED,,signed
Became Public Law No: 114-146.,s2512,,2016-01-19,,,enacted
Introduced in Senate,s2513,,2016-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Budget.,s2513,SSBU,2016-01-08,REFERRED,,referral
Introduced in Senate,s2514,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2514,SSJU,2016-01-09,REFERRED,,referral
Introduced in Senate,s2515,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2515,SSAS,2016-01-09,REFERRED,,referral
Introduced in Senate,s2516,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2516,SSAS,2016-01-09,REFERRED,,referral
Introduced in Senate,s2517,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2517,SSGA,2016-01-09,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with amendments favorably.,s2517,SSGA,2016-01-10,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with amendments. With written report No. 114-295.,s2517,SSGA,2016-01-11,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 551.,s2517,,2016-01-11,,,calendar
Introduced in Senate,s2518,,2016-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2518,SSHR,2016-01-09,REFERRED,,referral
Introduced in Senate,s2519,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2519,SSFI,2016-01-09,REFERRED,,referral
Introduced in Senate,s2520,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2520,SSVA,2016-01-09,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2520,SSVA,2016-01-24,,,hearings
Introduced in Senate,s2521,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2521,SSVA,2016-01-09,REFERRED,,referral
Introduced in Senate,s2522,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2522,SSGA,2016-01-09,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2522,SSGA,2016-01-10,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 114-296.,s2522,SSGA,2016-01-11,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 552.,s2522,,2016-01-11,,,calendar
Introduced in Senate,s2523,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2523,SSAS,2016-01-09,REFERRED,,referral
Introduced in Senate,s2524,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2524,SSEG,2016-01-09,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held.,s2524,SSEG,2016-01-17,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s2524,SSEG,2016-01-13,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski with an amendment. With written report No. 114-327.,s2524,SSEG,2016-01-06,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 600.,s2524,,2016-01-06,,,calendar
Introduced in Senate,s2525,,2016-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2525,SSFI,2016-01-09,REFERRED,,referral
Introduced in Senate,s2526,,2016-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2526,SSCM,2016-01-09,REFERRED,,referral
Introduced in Senate,s2527,,2016-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2527,SSVA,2016-01-10,REFERRED,,referral
Introduced in Senate,s2528,,2016-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2528,SSCM,2016-01-10,REFERRED,,referral
Introduced in Senate,s2529,,2016-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2529,SSAF,2016-01-10,REFERRED,,referral
Introduced in Senate,s2530,,2016-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2530,SSFI,2016-01-10,REFERRED,,referral
Introduced in Senate,s2531,,2016-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2531,SSBK,2016-01-10,REFERRED,,referral
Introduced in Senate,s2532,,2016-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2532,SSEV,2016-01-10,REFERRED,,referral
Introduced in Senate,s2533,,2016-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2533,SSEG,2016-01-10,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held.,s2533,SSEG,2016-01-17,,,hearings
Introduced in Senate,s2534,,2016-01-10,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2534,SSJU,2016-01-10,REFERRED,,referral
Introduced in Senate,s2535,,2016-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2535,SSEV,2016-01-10,REFERRED,,referral
Introduced in Senate,s2536,,2016-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2536,SSCM,2016-01-10,REFERRED,,referral
Introduced in Senate,s2537,,2016-01-10,INTRODUCED,,action
