_action_text,_bill,_committees,_date,_status,_time,_type
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s256,SSHR,2017-01-01,REFERRED,,referral
Introduced in Senate,s257,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s257,SSEG,2017-01-01,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held.,s257,SSEG,2017-01-19,,,hearings
Introduced in Senate,s258,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s258,SSJU,2017-01-01,REFERRED,,referral
Introduced in Senate,s259,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s259,SSJU,2017-01-01,REFERRED,,referral
Introduced in Senate,s260,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s260,SSFI,2017-01-01,REFERRED,,referral
Introduced in Senate,s261,,2017-01-01,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s261,SSHR,2017-01-01,REFERRED,,referral
Introduced in Senate,s262,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s262,SSFI,2017-01-01,REFERRED,,referral
Introduced in Senate,s263,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s263,SSEV,2017-01-01,REFERRED,,referral
Committee on Environment and Public Works Subcommittee on Clean Air and Nuclear Safety. Hearings held. With printed Hearing: S.Hrg. 115-103.,s263,SSEV,2017-01-23,,,hearings
Introduced in Senate,s264,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s264,SSFI,2017-01-01,REFERRED,,referral
Introduced in Senate,s265,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s265,SSGA,2017-01-01,REFERRED,,referral
Introduced in Senate,s266,,2017-01-01,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s266,SSBK,2017-01-01,REFERRED,,referral
"Senate Committee on Banking, Housing, and Urban Affairs discharged by Unanimous Consent.",s266,SSBK,2018-01-22,,,action
Passed Senate without amendment by Voice Vote.,s266,,2018-01-22,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s266,,2018-01-23,,,action
Received in the House.,s266,,2018-01-24,,11:03:59,action
Referred to the House Committee on Financial Services.,s266,HSBA,2018-01-24,,,referral
Introduced in Senate,s267,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s267,SSEG,2017-01-01,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s267,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-98.,s267,SSEG,2017-01-08,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 128.,s267,,2017-01-08,,,calendar
Introduced in Senate,s268,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s268,SSFI,2017-01-01,REFERRED,,referral
Introduced in Senate,s269,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s269,SLIA,2017-01-01,REFERRED,,referral
Committee on Indian Affairs. Ordered to be reported favorably.,s269,SLIA,2017-01-08,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Hoeven without amendment. With written report No. 115-11.,s269,SLIA,2017-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 24.,s269,,2017-01-27,,,calendar
Passed Senate without amendment by Unanimous Consent.,s269,,2018-01-22,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s269,,2018-01-23,,,action
Received in the House.,s269,,2018-01-26,,16:01:44,action
"Referred to the Committee on Natural Resources, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s269,HSII,2018-01-26,,,referral
"Referred to the Committee on Natural Resources, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s269,HSIF,2018-01-26,,,referral
"Referred to the Subcommittee on Indian, Insular and Alaska Native Affairs.",s269,HSII,2018-01-27,,,referral
Referred to the Subcommittee on Environment.,s269,HSIF,2018-01-30,,,referral
Introduced in Senate,s270,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Budget.,s270,SSBU,2017-01-01,REFERRED,,referral
Introduced in Senate,s271,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s271,SSGA,2017-01-01,REFERRED,,referral
Introduced in Senate,s272,,2017-01-01,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s272,SSCM,2017-01-01,REFERRED,,referral
Introduced in Senate,s273,,2017-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s273,SSEV,2017-01-01,REFERRED,,referral
Introduced in Senate,s274,,2017-01-01,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s274,,2017-01-01,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 7.,s274,,2017-01-02,REPORTED,,calendar
Introduced in Senate,s275,,2017-01-02,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s275,SSBK,2017-01-02,REFERRED,,referral
Introduced in Senate,s276,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s276,SSJU,2017-01-02,REFERRED,,referral
Introduced in Senate,s277,,2017-01-02,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s277,SSCM,2017-01-02,REFERRED,,referral
Introduced in Senate,s278,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s278,SSGA,2017-01-02,REFERRED,,referral
Introduced in Senate,s279,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s279,SSEV,2017-01-02,REFERRED,,referral
Introduced in Senate,s280,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s280,SSEG,2017-01-02,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s280,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-45.,s280,SSEG,2017-01-09,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 58.,s280,,2017-01-09,,,calendar
Introduced in Senate,s281,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s281,SSJU,2017-01-02,REFERRED,,referral
Introduced in Senate,s282,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s282,SSEG,2017-01-02,REFERRED,,referral
Introduced in Senate,s283,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s283,SSVA,2017-01-02,REFERRED,,referral
Introduced in Senate,s284,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s284,SSFI,2017-01-02,REFERRED,,referral
Introduced in Senate,s285,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s285,SSEG,2017-01-02,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s285,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-53.,s285,SSEG,2017-01-09,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 66.,s285,,2017-01-09,,,calendar
Introduced in Senate,s286,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s286,SSEG,2017-01-02,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s286,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-92.,s286,SSEG,2017-01-07,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 119.,s286,,2017-01-07,,,calendar
Introduced in Senate,s287,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s287,SSEG,2017-01-02,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s287,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-38.,s287,SSEG,2017-01-03,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 52.,s287,,2017-01-03,,,calendar
Introduced in Senate,s288,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s288,SSGA,2017-01-02,REFERRED,,referral
Introduced in Senate,s289,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s289,SSEG,2017-01-02,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s289,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-54.,s289,SSEG,2017-01-09,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 67.,s289,,2017-01-09,,,calendar
Introduced in Senate,s290,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s290,SSFI,2017-01-02,REFERRED,,referral
Introduced in Senate,s291,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Select Committee on Intelligence.,s291,SLIN,2017-01-02,REFERRED,,referral
Introduced in Senate,s292,,2017-01-02,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s292,SSHR,2017-01-02,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s292,SSHR,2018-01-28,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s292,SSHR,2018-01-12,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 342.,s292,,2018-01-12,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s292,,2018-01-22,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s292,,2018-01-23,,,action
Received in the House.,s292,,2018-01-26,,16:01:45,action
Referred to the House Committee on Energy and Commerce.,s292,HSIF,2018-01-26,,,referral
Referred to the Subcommittee on Health.,s292,HSIF,2018-01-30,,,referral
Mr. Burgess moved to suspend the rules and pass the bill.,s292,,2018-01-22,,15:22:34,action
Considered under suspension of the rules.,s292,,2018-01-22,,15:22:50,action
DEBATE - The House proceeded with forty minutes of debate on S. 292.,s292,,2018-01-22,,15:23:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s292,,2018-01-22,PASSED:BILL,15:51:37,vote
Motion to reconsider laid on the table Agreed to without objection.,s292,,2018-01-22,,15:51:39,action
Presented to President.,s292,,2018-01-24,,,topresident
Signed by President.,s292,,2018-01-05,ENACTED:SIGNED,,signed
Became Public Law No: 115-180.,s292,,2018-01-05,,,enacted
Introduced in Senate,s293,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s293,SSFI,2017-01-02,REFERRED,,referral
Introduced in Senate,s294,,2017-01-02,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s294,SSHR,2017-01-02,REFERRED,,referral
Introduced in Senate,s295,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s295,SSJU,2017-01-02,REFERRED,,referral
Introduced in Senate,s296,,2017-01-02,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s296,SSJU,2017-01-02,REFERRED,,referral
Introduced in Senate,s297,,2017-01-02,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s297,SSHR,2017-01-02,REFERRED,,referral
Introduced in Senate,s298,,2017-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s298,SSRA,2017-01-03,REFERRED,,referral
Introduced in Senate,s299,,2017-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s299,SSGA,2017-01-03,REFERRED,,referral
Introduced in Senate,s300,,2017-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s300,SSFI,2017-01-03,REFERRED,,referral
Introduced in Senate,s301,,2017-01-03,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s301,SSHR,2017-01-03,REFERRED,,referral
Introduced in Senate,s302,,2017-01-03,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s302,SLIA,2017-01-03,REFERRED,,referral
Committee on Indian Affairs. Ordered to be reported favorably.,s302,SLIA,2017-01-08,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Hoeven without amendment. With written report No. 115-27.,s302,SLIA,2017-01-06,,,reported
