_action_text,_bill,_committees,_date,_status,_time,_type
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3424,HSAG,2010-01-25,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s3425,SSAS,2010-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3426,HSAG,2010-01-26,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3427,SSCM,2010-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3428,,2010-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3428,SSEG,2010-01-26,REFERRED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3429,SSGA,2010-01-26,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3430,,2010-01-26,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3430,SSFI,2010-01-26,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3431,SSEG,2010-01-26,INTRODUCED,,referral
"Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 111-653, pt. 5.",s3431,SSEG,2010-01-24,,,hearings
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s3432,HSSM,2010-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3433,SSEG,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3434,,2010-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3434,SSFI,2010-01-27,REFERRED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3435,HSAG,2010-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3436,SSEG,2010-01-27,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3437,SSHR,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3438,,2010-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3438,SSFI,2010-01-27,REFERRED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3439,HSAG,2010-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s3440,SSFI,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3441,,2010-01-27,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3441,SSHR,2010-01-27,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s3442,SSFI,2010-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3443,SSEG,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3444,,2010-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s3444,HSSM,2010-01-27,REFERRED,,referral
Sponsor introductory remarks on measure.,s3445,,2010-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3445,SSFI,2010-01-27,REFERRED,,referral
Sponsor introductory remarks on measure.,s3446,,2010-01-27,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3446,HSAG,2010-01-27,REFERRED,,referral
Sponsor introductory remarks on measure.,s3447,,2010-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s3447,SSVA,2010-01-27,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s3447,SSVA,2010-01-21,,,hearings
Committee on Veterans' Affairs. Ordered to be reported without amendment favorably.,s3447,SSVA,2010-01-05,REPORTED,,calendar
Committee on Veterans' Affairs. Reported by Senator Akaka under authority of the order of the Senate of 09/29/2010 with an amendment in the nature of a substitute. With written report No. 111-346.,s3447,SSVA,2010-01-26,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 638.,s3447,,2010-01-26,,,calendar
Measure laid before Senate by unanimous consent.,s3447,,2010-01-13,,,action
The committee substitute as amended agreed to by Unanimous Consent.,s3447,,2010-01-13,,,action
Passed Senate with an amendment by Unanimous Consent.,s3447,,2010-01-13,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s3447,,2010-01-14,,,action
Received in the House.,s3447,,2010-01-14,,16:06:00,action
"Referred to the Committee on Veterans' Affairs, and in addition to the Committees on Armed Services, and the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s3447,,2010-01-14,,,referral
Referred to House Veterans' Affairs,s3447,HSVR,2010-01-14,,,referral
Referred to House Armed Services,s3447,HSAS,2010-01-14,,,referral
Referred to House Budget,s3447,HSBU,2010-01-14,,,referral
Mr. Filner moved to suspend the rules and pass the bill.,s3447,,2010-01-15,,18:48:00,action
Considered under suspension of the rules.,s3447,,2010-01-15,,18:48:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 3447.,s3447,,2010-01-15,,18:48:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s3447,,2010-01-15,,19:07:00,action
Considered as unfinished business.,s3447,,2010-01-16,,14:21:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 409 - 3 (Roll no. 642).,s3447,,2010-01-16,PASSED:BILL,14:28:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s3447,,2010-01-16,,14:28:00,action
Cleared for White House.,s3447,,2010-01-16,,,topresident
Referred to the Subcommittee on Military Personnel.,s3447,,2010-01-23,,,referral
Presented to President.,s3447,,2010-01-28,,,topresident
Signed by President.,s3447,,2011-01-04,ENACTED:SIGNED,,signed
Became Public Law No: 111-377.,s3447,,2011-01-04,,,enacted
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3448,HSAG,2010-01-27,INTRODUCED,,referral
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3449,HSAG,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3450,,2010-01-27,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3450,SSHR,2010-01-27,REFERRED,,referral
Read twice and referred to the Committee on Foreign Relations.,s3451,SSFR,2010-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3452,,2010-01-27,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3452,SSEG,2010-01-27,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 111-753.,s3452,SSEG,2010-01-30,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3452,SSEG,2010-01-05,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman with an amendment in the nature of a substitute. With written report No. 111-321.,s3452,SSEG,2010-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 607.,s3452,,2010-01-27,,,calendar
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3453,SSHR,2010-01-28,INTRODUCED,,referral
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-02,INTRODUCED,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-23,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-25,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-04,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-09,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 7.",s3454,SSAS,2010-01-10,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 6.",s3454,SSAS,2010-01-10,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-11,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-16,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 7.",s3454,SSAS,2010-01-17,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 6.",s3454,SSAS,2010-01-24,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-26,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 4.",s3454,SSAS,2010-01-13,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 7.",s3454,SSAS,2010-01-14,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 4.",s3454,SSAS,2010-01-15,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-20,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 7.",s3454,SSAS,2010-01-21,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 5.",s3454,SSAS,2010-01-21,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 6.",s3454,SSAS,2010-01-28,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 2.",s3454,SSAS,2010-01-06,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 6.",s3454,SSAS,2010-01-12,,,hearings
Committee on Armed Services. Original measure reported to Senate by Senator Levin under authority of the order of the Senate of 05/28/2010. With written report No. 111-201. Additional views filed.,s3454,SSAS,2010-01-04,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 414.,s3454,,2010-01-04,REPORTED,,calendar
Motion to proceed to consideration of measure made in Senate.,s3454,,2010-01-16,,,action
Cloture motion on the motion to proceed to the bill presented in Senate.,s3454,,2010-01-16,,,action
Motion to proceed to measure considered in Senate.,s3454,,2010-01-20,,,action
Motion to proceed to measure considered in Senate.,s3454,,2010-01-21,,,action
Cloture on the motion to proceed to the bill not invoked in Senate by Yea-Nay Vote. 56 - 43. Record Vote Number: 238.,s3454,,2010-01-21,PROV_KILL:CLOTUREFAILED,,vote-aux
Motion by Senator Reid to reconsider the vote on which cloture was not invoked on the motion to proceed to the bill (56-43 Roll Call Vote No. 238) entered in Senate.,s3454,,2010-01-21,,,action
Motion by Senator Reid to reconsider the vote on which cloture was not invoked on the motion to proceed to the bill (Roll Call Vote No. 238) agreed to in Senate by Unanimous Consent.,s3454,,2010-01-09,,,action
"Upon reconsideration,  cloture on the motion to proceed to consideration of the bill not invoked in Senate by Yea-Nay Vote. 57 - 40. Record Vote Number: 270.",s3454,,2010-01-09,PROV_KILL:CLOTUREFAILED,,vote-aux
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 111-701, pt. 1.",s3454,SSAS,2010-01-14,,,hearings
Committee on Armed Services. Original measure reported to Senate by Senator Levin under authority of the order of the Senate of 05/28/2010. Without written report.,s3455,SSAS,2010-01-04,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 415.,s3455,,2010-01-04,REPORTED,,calendar
Committee on Armed Services. Original measure reported to Senate by Senator Levin under authority of the order of the Senate of 05/28/2010. Without written report.,s3456,SSAS,2010-01-04,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 416.,s3456,,2010-01-04,REPORTED,,calendar
Committee on Armed Services. Original measure reported to Senate by Senator Levin under authority of the order of the Senate of 05/28/2010. Without written report.,s3457,SSAS,2010-01-04,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 417.,s3457,,2010-01-04,REPORTED,,calendar
Sponsor introductory remarks on measure.,s3458,,2010-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s3458,HSSM,2010-01-07,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3459,SSHR,2010-01-07,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3460,SSEG,2010-01-07,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on Energy. Hearings held. With printed Hearing: S.Hrg. 111-699.,s3460,SSEG,2010-01-15,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3460,SSEG,2010-01-05,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman with an amendment in the nature of a substitute and an amendment to the title. With written report No. 111-332.,s3460,SSEG,2010-01-27,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 618.,s3460,,2010-01-27,,,calendar
Read twice and referred to the Committee on the Judiciary.,s3461,SSJU,2010-01-07,INTRODUCED,,referral
Committee on Environment and Public Works. Hearings held.,s3461,SSEV,2010-01-09,,,hearings
Read twice and referred to the Committee on the Judiciary.,s3462,SSJU,2010-01-08,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3463,,2010-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3463,SSCM,2010-01-08,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s3464,SSFI,2010-01-09,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3465,,2010-01-09,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3465,SSGA,2010-01-09,REFERRED,,referral
"Committee on Homeland Security and Governmental Affairs referred to Subcommittee on Federal Financial Management, Government Information, Federal Services, and International Security.",s3465,SSGA,2010-01-15,,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s3465,SSGA,2010-01-24,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman without amendment. Without written report.,s3465,SSGA,2010-01-29,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 449.,s3465,,2010-01-29,,,calendar
Sponsor introductory remarks on measure.,s3466,,2010-01-09,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3466,SSJU,2010-01-09,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment favorably.,s3466,SSJU,2010-01-24,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with an amendment. Without written report.,s3466,SSJU,2010-01-24,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 441.,s3466,,2010-01-24,,,calendar
Read twice and referred to the Committee on the Judiciary.,s3467,SSJU,2010-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s3468,SSJU,2010-01-09,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3469,SSHR,2010-01-09,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3470,,2010-01-09,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3470,HSAG,2010-01-09,REFERRED,,referral
Read twice and referred to the Committee on Indian Affairs.,s3471,SLIA,2010-01-09,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s3472,SSEV,2010-01-09,INTRODUCED,,referral
"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Unanimous Consent.",s3473,,2010-01-09,INTRODUCED,,vote
Received in the House.,s3473,,2010-01-09,,19:20:00,action
Message on Senate action sent to the House.,s3473,,2010-01-09,,,action
Held at the desk.,s3473,,2010-01-09,,20:32:00,action
Mr. Oberstar moved to suspend the rules and pass the bill.,s3473,,2010-01-10,,10:28:00,action
Considered under suspension of the rules.,s3473,,2010-01-10,,10:28:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 3473.,s3473,,2010-01-10,,10:28:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s3473,,2010-01-10,,11:24:00,action
Considered as unfinished business.,s3473,,2010-01-10,,14:39:00,action
"On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 410 - 0, 1 Present (Roll no. 354).",s3473,,2010-01-10,PASSED:BILL,14:47:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s3473,,2010-01-10,,14:47:00,action
Cleared for White House.,s3473,,2010-01-10,,,topresident
Presented to President.,s3473,,2010-01-14,,,topresident
Signed by President.,s3473,,2010-01-15,ENACTED:SIGNED,,signed
Became Public Law No: 111-191.,s3473,,2010-01-15,,,enacted
Sponsor introductory remarks on measure.,s3474,,2010-01-09,INTRODUCED,,action
Read twice and referred to the Committee on the Budget.,s3474,SSBU,2010-01-09,REFERRED,,referral
Read twice and referred to the Committee on Rules and Administration.,s3475,SSRA,2010-01-10,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s3476,SSAS,2010-01-10,INTRODUCED,,referral
Read twice and referred to the Committee on Armed Services.,s3477,SSAS,2010-01-10,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3478,,2010-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3478,SSCM,2010-01-10,REFERRED,,referral
Sponsor introductory remarks on measure.,s3479,,2010-01-10,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3479,SSHR,2010-01-10,REFERRED,,referral
Sponsor introductory remarks on measure.,s3480,,2010-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3480,SSGA,2010-01-10,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3480,SSGA,2010-01-24,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with an amendment in the nature of a substitute. With written report No. 111-368.,s3480,SSGA,2010-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 698.,s3480,,2010-01-15,,,calendar
Sponsor introductory remarks on measure.,s3481,,2010-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3481,SSEV,2010-01-10,REFERRED,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s3481,SSEV,2010-01-30,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer without amendment. Without written report.,s3481,SSEV,2010-01-17,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 715.,s3481,,2010-01-17,,,calendar
Measure laid before Senate by unanimous consent.,s3481,,2010-01-21,,,action
Passed Senate with an amendment by Unanimous Consent.,s3481,,2010-01-21,PASS_OVER:SENATE,,vote
Received in the House.,s3481,,2010-01-21,,14:21:00,action
Held at the desk.,s3481,,2010-01-21,,14:24:00,action
Message on Senate action sent to the House.,s3481,,2010-01-21,,,action
Considered by unanimous consent.,s3481,,2010-01-22,,17:45:00,action
Mr. Perriello asked unanimous consent to take from the Speaker's table and consider.,s3481,,2010-01-22,,17:45:00,action
On passage Passed without objection.,s3481,,2010-01-22,PASSED:BILL,17:45:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s3481,,2010-01-22,,17:46:00,action
Cleared for White House.,s3481,,2010-01-22,,,topresident
Presented to President.,s3481,,2010-01-28,,,topresident
Signed by President.,s3481,,2011-01-04,ENACTED:SIGNED,,signed
Became Public Law No: 111-378.,s3481,,2011-01-04,,,enacted
Sponsor introductory remarks on measure.,s3482,,2010-01-10,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3482,SSEG,2010-01-10,REFERRED,,referral
Sponsor introductory remarks on measure.,s3483,,2010-01-14,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3483,SSCM,2010-01-14,REFERRED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3484,SSGA,2010-01-14,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s3485,SSEV,2010-01-15,INTRODUCED,,referral
Read twice and referred to the Committee on Veterans' Affairs.,s3486,SSVA,2010-01-15,INTRODUCED,,referral
Committee on Veterans' Affairs. Ordered to be reported without amendment favorably.,s3486,SSVA,2010-01-05,REPORTED,,calendar
Committee on Veterans' Affairs. Reported by Senator Akaka under authority of the order of the Senate of 08/05/2010 without amendment. With written report No. 111-287. Minority views filed.,s3486,SSVA,2010-01-02,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 558.,s3486,,2010-01-02,,,calendar
Sponsor introductory remarks on measure.,s3487,,2010-01-15,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3487,SSEG,2010-01-15,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3488,SSEG,2010-01-15,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3489,SSEG,2010-01-15,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3490,SSCM,2010-01-15,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s3490,SSCM,2010-01-22,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller with an amendment in the nature of a substitute. Without written report.",s3490,SSCM,2010-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 696.,s3490,,2010-01-14,,,calendar
Read twice and referred to the Committee on Finance.,s3491,SSFI,2010-01-15,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3492,SSEG,2010-01-15,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3493,,2010-01-15,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3493,SSHR,2010-01-15,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s3494,SSJU,2010-01-15,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3495,SSEG,2010-01-15,INTRODUCED,,referral
Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 111-712.,s3495,SSEG,2010-01-22,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3495,SSEG,2010-01-21,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman with an amendment in the nature of a substitute. With written report No. 111-336.,s3495,SSEG,2010-01-28,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 623.,s3495,,2010-01-28,,,calendar
Read twice and referred to the Committee on Finance.,s3496,SSFI,2010-01-16,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3497,SSEG,2010-01-16,INTRODUCED,,referral
"Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 111-653, pt. 5.",s3497,SSEG,2010-01-24,,,hearings
Sponsor introductory remarks on measure.,s3498,,2010-01-16,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3498,SSHR,2010-01-16,REFERRED,,referral
Sponsor introductory remarks on measure.,s3499,,2010-01-16,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s3499,SSVA,2010-01-16,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3500,SSHR,2010-01-16,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s3501,SSFI,2010-01-17,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s3502,SSFI,2010-01-17,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s3503,SSFR,2010-01-17,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3504,SSHR,2010-01-17,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s3505,SSFI,2010-01-17,INTRODUCED,,referral
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s3506,HSSM,2010-01-17,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s3507,SSFR,2010-01-17,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3508,,2010-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s3508,SSFR,2010-01-17,REFERRED,,referral
Sponsor introductory remarks on measure.,s3509,,2010-01-17,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3509,SSEG,2010-01-17,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s3509,SSEG,2010-01-24,,,hearings
Read twice and referred to the Committee on Finance.,s3510,SSFI,2010-01-17,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s3511,SSEG,2010-01-18,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3512,SSCM,2010-01-18,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s3513,,2010-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3513,SSFI,2010-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s3514,,2010-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3514,SSEV,2010-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s3515,,2010-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3515,SSEV,2010-01-21,REFERRED,,referral
Committee on Environment and Public Works. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3515,SSEV,2010-01-30,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer with an amendment in the nature of a substitute and an amendment to the title. With written report No. 111-242.,s3515,SSEV,2010-01-02,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 502.,s3515,,2010-01-02,,,calendar
Sponsor introductory remarks on measure.,s3516,,2010-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3516,SSEG,2010-01-21,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s3516,SSEG,2010-01-24,,,hearings
Committee on Energy and Natural Resources. Ordered to be reported with amendments favorably.,s3516,SSEG,2010-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Bingaman with amendments. With written report No. 111-236.,s3516,SSEG,2010-01-28,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 492.,s3516,,2010-01-28,,,calendar
Sponsor introductory remarks on measure.,s3517,,2010-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s3517,SSVA,2010-01-22,REFERRED,,referral
Committee on Veterans' Affairs. Ordered to be reported with an amendment favorably.,s3517,SSVA,2010-01-05,REPORTED,,calendar
Committee on Veterans' Affairs. Reported by Senator Akaka with an amendment in the nature of a substitute. With written report No. 111-354.,s3517,SSVA,2010-01-29,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 654.,s3517,,2010-01-29,,,calendar
Sponsor introductory remarks on measure.,s3518,,2010-01-22,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3518,SSJU,2010-01-22,REFERRED,,referral
