_bill,_district,_id,_joined_at,_name,_state,_title,_type
hr25,2,J000290,2015-01-06,"Jenkins, Lynn",KS,Rep,original cosponsor
hr25,2,J000290,2015-01-06,"Jenkins, Lynn",KS,Rep,original cosponsor
hr25,4,K000362,2015-01-06,"King, Steve",IA,Rep,original cosponsor
hr25,4,K000362,2015-01-06,"King, Steve",IA,Rep,original cosponsor
hr25,2,K000363,2015-01-06,"Kline, John",MN,Rep,original cosponsor
hr25,2,K000363,2015-01-06,"Kline, John",MN,Rep,original cosponsor
hr25,7,L000576,2015-01-06,"Long, Billy",MO,Rep,original cosponsor
hr25,7,L000576,2015-01-06,"Long, Billy",MO,Rep,original cosponsor
hr25,11,L000583,2015-01-06,"Loudermilk, Barry",GA,Rep,original cosponsor
hr25,11,L000583,2015-01-06,"Loudermilk, Barry",GA,Rep,original cosponsor
hr25,3,L000491,2015-01-06,"Lucas, Frank D.",OK,Rep,original cosponsor
hr25,3,L000491,2015-01-06,"Lucas, Frank D.",OK,Rep,original cosponsor
hr25,24,M001158,2015-01-06,"Marchant, Kenny",TX,Rep,original cosponsor
hr25,24,M001158,2015-01-06,"Marchant, Kenny",TX,Rep,original cosponsor
hr25,4,M001184,2015-01-06,"Massie, Thomas",KY,Rep,original cosponsor
hr25,4,M001184,2015-01-06,"Massie, Thomas",KY,Rep,original cosponsor
hr25,10,M001157,2015-01-06,"McCaul, Michael T.",TX,Rep,original cosponsor
hr25,10,M001157,2015-01-06,"McCaul, Michael T.",TX,Rep,original cosponsor
hr25,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr25,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr25,11,M001187,2015-01-06,"Meadows, Mark",NC,Rep,original cosponsor
hr25,11,M001187,2015-01-06,"Meadows, Mark",NC,Rep,original cosponsor
hr25,7,M000689,2015-01-06,"Mica, John L.",FL,Rep,original cosponsor
hr25,7,M000689,2015-01-06,"Mica, John L.",FL,Rep,original cosponsor
hr25,10,M001150,2016-09-08,"Miller, Candice S.",MI,Rep,cosponsor
hr25,1,M001144,2015-01-06,"Miller, Jeff",FL,Rep,original cosponsor
hr25,1,M001144,2015-01-06,"Miller, Jeff",FL,Rep,original cosponsor
hr25,2,M001190,2015-01-06,"Mullin, Markwayne",OK,Rep,original cosponsor
hr25,2,M001190,2015-01-06,"Mullin, Markwayne",OK,Rep,original cosponsor
hr25,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,original cosponsor
hr25,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,original cosponsor
hr25,11,N000185,2015-01-06,"Nugent, Richard B.",FL,Rep,original cosponsor
hr25,11,N000185,2015-01-06,"Nugent, Richard B.",FL,Rep,original cosponsor
hr25,22,O000168,2015-01-06,"Olson, Pete",TX,Rep,original cosponsor
hr25,22,O000168,2015-01-06,"Olson, Pete",TX,Rep,original cosponsor
hr25,6,P000609,2015-02-27,"Palmer, Gary J.",AL,Rep,cosponsor
hr25,2,P000588,2015-04-21,"Pearce, Stevan",NM,Rep,cosponsor
hr25,2,P000592,2015-01-06,"Poe, Ted",TX,Rep,original cosponsor
hr25,2,P000592,2015-01-06,"Poe, Ted",TX,Rep,original cosponsor
hr25,4,P000602,2015-01-06,"Pompeo, Mike",KS,Rep,original cosponsor
hr25,4,P000602,2015-01-06,"Pompeo, Mike",KS,Rep,original cosponsor
hr25,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr25,8,P000599,2015-01-06,"Posey, Bill",FL,Rep,original cosponsor
hr25,6,P000591,2015-01-06,"Price, Tom",GA,Rep,original cosponsor
hr25,6,P000591,2015-01-06,"Price, Tom",GA,Rep,original cosponsor
hr25,4,R000601,2015-03-18,"Ratcliffe, John",TX,Rep,cosponsor
hr25,8,R000587,2015-01-06,"Ribble, Reid J.",WI,Rep,original cosponsor
hr25,2,R000589,2015-01-20,"Rigell, E. Scott",VA,Rep,cosponsor
hr25,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr25,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr25,17,R000583,2015-01-06,"Rooney, Thomas J.",FL,Rep,original cosponsor
hr25,17,R000583,2015-01-06,"Rooney, Thomas J.",FL,Rep,original cosponsor
hr25,15,R000593,2015-02-04,"Ross, Dennis A.",FL,Rep,cosponsor
hr25,5,R000604,2015-01-28,"Russell, Steve",OK,Rep,cosponsor
hr25,5,S000018,2015-01-06,"Salmon, Matt",AZ,Rep,original cosponsor
hr25,5,S000018,2015-01-06,"Salmon, Matt",AZ,Rep,original cosponsor
hr25,1,S000051,2015-01-12,"Sanford, Mark",SC,Rep,cosponsor
hr25,8,S001195,2015-04-29,"Smith, Jason",MO,Rep,cosponsor
hr25,3,S001188,2015-01-06,"Stutzman, Marlin A.",IN,Rep,original cosponsor
hr25,3,S001188,2015-01-06,"Stutzman, Marlin A.",IN,Rep,original cosponsor
hr25,13,T000238,2015-01-06,"Thornberry, Mac",TX,Rep,original cosponsor
hr25,13,T000238,2015-01-06,"Thornberry, Mac",TX,Rep,original cosponsor
hr25,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr25,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr25,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr25,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr25,1,W000804,2015-01-06,"Wittman, Robert J.",VA,Rep,original cosponsor
hr25,1,W000804,2015-01-06,"Wittman, Robert J.",VA,Rep,original cosponsor
hr25,3,Y000063,2015-01-06,"Yoder, Kevin",KS,Rep,original cosponsor
hr25,3,Y000063,2015-01-06,"Yoder, Kevin",KS,Rep,original cosponsor
hr25,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr25,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr25,0,Y000033,2015-01-12,"Young, Don",AK,Rep,cosponsor
hr26,19,N000182,2015-01-06,"Neugebauer, Randy",TX,Rep,sponsor
hr26,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr26,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr27,6,G000289,2015-01-06,"Goodlatte, Bob",VA,Rep,sponsor
hr27,12,A000372,2015-02-10,"Allen, Rick W.",GA,Rep,cosponsor
hr27,3,A000367,2015-01-06,"Amash, Justin",MI,Rep,original cosponsor
hr27,3,A000367,2015-01-06,"Amash, Justin",MI,Rep,original cosponsor
hr27,2,A000369,2015-01-06,"Amodei, Mark E.",NV,Rep,original cosponsor
hr27,2,A000369,2015-01-06,"Amodei, Mark E.",NV,Rep,original cosponsor
hr27,36,B001291,2015-01-07,"Babin, Brian",TX,Rep,cosponsor
hr27,6,B000213,2016-04-26,"Barton, Joe",TX,Rep,cosponsor
hr27,1,B001271,2015-01-07,"Benishek, Dan",MI,Rep,cosponsor
hr27,12,B001257,2015-01-06,"Bilirakis, Gus M.",FL,Rep,original cosponsor
hr27,12,B001257,2015-01-06,"Bilirakis, Gus M.",FL,Rep,original cosponsor
hr27,8,B001293,2015-11-05,"Bishop, Mike",MI,Rep,cosponsor
hr27,1,B001250,2015-01-12,"Bishop, Rob",UT,Rep,cosponsor
hr27,6,B001273,2016-02-23,"Black, Diane",TN,Rep,cosponsor
hr27,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr27,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr27,12,B001295,2015-01-08,"Bost, Mike",IL,Rep,cosponsor
hr27,3,B001255,2016-03-22,"Boustany, Charles W., Jr.",LA,Rep,cosponsor
hr27,8,B000755,2015-04-13,"Brady, Kevin",TX,Rep,cosponsor
hr27,7,B001290,2015-01-14,"Brat, Dave",VA,Rep,cosponsor
hr27,1,B001283,2015-02-25,"Bridenstine, Jim",OK,Rep,cosponsor
hr27,5,B001274,2016-02-09,"Brooks, Mo",AL,Rep,cosponsor
hr27,4,B001297,2016-02-12,"Buck, Ken",CO,Rep,cosponsor
hr27,26,B001248,2015-03-19,"Burgess, Michael C.",TX,Rep,cosponsor
hr27,1,B001289,2015-11-05,"Byrne, Bradley",AL,Rep,cosponsor
hr27,42,C000059,2016-02-12,"Calvert, Ken",CA,Rep,cosponsor
hr27,1,C001103,2015-12-08,"Carter, Earl L. ""Buddy""",GA,Rep,cosponsor
hr27,31,C001051,2015-01-13,"Carter, John R.",TX,Rep,cosponsor
hr27,1,C000266,2015-01-06,"Chabot, Steve",OH,Rep,original cosponsor
hr27,1,C000266,2015-01-06,"Chabot, Steve",OH,Rep,original cosponsor
hr27,3,C001076,2015-01-06,"Chaffetz, Jason",UT,Rep,original cosponsor
hr27,3,C001076,2015-01-06,"Chaffetz, Jason",UT,Rep,original cosponsor
hr27,6,C001077,2016-02-12,"Coffman, Mike",CO,Rep,cosponsor
hr27,27,C001092,2016-02-12,"Collins, Chris",NY,Rep,cosponsor
hr27,11,C001062,2016-02-11,"Conaway, K. Michael",TX,Rep,cosponsor
hr27,7,C001048,2015-01-06,"Culberson, John Abney",TX,Rep,original cosponsor
hr27,7,C001048,2015-01-06,"Culberson, John Abney",TX,Rep,original cosponsor
hr27,13,D000619,2016-07-14,"Davis, Rodney",IL,Rep,cosponsor
hr27,6,D000621,2015-03-25,"DeSantis, Ron",FL,Rep,cosponsor
hr27,25,D000600,2016-04-26,"Diaz-Balart, Mario",FL,Rep,cosponsor
hr27,3,D000615,2016-05-25,"Duncan, Jeff",SC,Rep,cosponsor
hr27,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr27,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr27,27,F000460,2015-01-22,"Farenthold, Blake",TX,Rep,cosponsor
hr27,8,F000458,2015-09-11,"Fincher, Stephen Lee",TN,Rep,cosponsor
hr27,4,F000456,2015-01-07,"Fleming, John",LA,Rep,cosponsor
hr27,17,F000461,2015-01-06,"Flores, Bill",TX,Rep,original cosponsor
hr27,17,F000461,2015-01-06,"Flores, Bill",TX,Rep,original cosponsor
hr27,4,F000445,2015-01-06,"Forbes, J. Randy",VA,Rep,original cosponsor
hr27,4,F000445,2015-01-06,"Forbes, J. Randy",VA,Rep,original cosponsor
hr27,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr27,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr27,5,G000548,2015-01-06,"Garrett, Scott",NJ,Rep,original cosponsor
hr27,5,G000548,2015-01-06,"Garrett, Scott",NJ,Rep,original cosponsor
hr27,1,G000552,2016-02-02,"Gohmert, Louie",TX,Rep,cosponsor
hr27,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr27,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr27,4,G000566,2016-02-11,"Gowdy, Trey",SC,Rep,cosponsor
hr27,12,G000377,2016-01-05,"Granger, Kay",TX,Rep,cosponsor
hr27,14,G000560,2016-02-12,"Graves, Tom",GA,Rep,cosponsor
hr27,9,G000568,2015-01-06,"Griffith, H. Morgan",VA,Rep,original cosponsor
hr27,9,G000568,2015-01-06,"Griffith, H. Morgan",VA,Rep,original cosponsor
hr27,6,G000576,2016-07-14,"Grothman, Glenn",WI,Rep,cosponsor
hr27,1,G000570,2015-01-09,"Guinta, Frank C.",NH,Rep,cosponsor
hr27,1,H001052,2015-11-02,"Harris, Andy",MD,Rep,cosponsor
hr27,4,H001053,2016-09-06,"Hartzler, Vicky",MO,Rep,cosponsor
hr27,5,H001036,2015-02-11,"Hensarling, Jeb",TX,Rep,cosponsor
hr27,10,H001071,2015-01-07,"Hice, Jody B.",GA,Rep,cosponsor
hr27,2,H001072,2015-01-07,"Hill, J. French",AR,Rep,cosponsor
hr27,13,H001065,2016-02-12,"Holding, George",NC,Rep,cosponsor
hr27,8,H001067,2015-01-22,"Hudson, Richard",NC,Rep,cosponsor
hr27,1,H001057,2015-11-16,"Huelskamp, Tim",KS,Rep,cosponsor
hr27,50,H001048,2015-01-08,"Hunter, Duncan D.",CA,Rep,cosponsor
hr27,5,H001060,2015-01-12,"Hurt, Robert",VA,Rep,cosponsor
hr27,49,I000056,2015-01-07,"Issa, Darrell E.",CA,Rep,cosponsor
hr27,6,J000292,2015-01-08,"Johnson, Bill",OH,Rep,cosponsor
hr27,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr27,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr27,4,J000289,2015-02-26,"Jordan, Jim",OH,Rep,cosponsor
hr27,14,J000295,2015-01-06,"Joyce, David P.",OH,Rep,original cosponsor
hr27,14,J000295,2015-01-06,"Joyce, David P.",OH,Rep,original cosponsor
hr27,4,K000362,2016-02-09,"King, Steve",IA,Rep,cosponsor
hr27,2,K000363,2015-01-09,"Kline, John",MN,Rep,cosponsor
hr27,1,L000573,2015-12-02,"Labrador, Raul R.",ID,Rep,cosponsor
hr27,1,L000578,2015-01-13,"LaMalfa, Doug",CA,Rep,cosponsor
hr27,5,L000564,2015-01-07,"Lamborn, Doug",CO,Rep,cosponsor
hr27,7,L000567,2015-01-09,"Lance, Leonard",NJ,Rep,cosponsor
hr27,5,L000566,2015-01-07,"Latta, Robert E.",OH,Rep,cosponsor
hr27,7,L000576,2015-01-06,"Long, Billy",MO,Rep,original cosponsor
hr27,7,L000576,2015-01-06,"Long, Billy",MO,Rep,original cosponsor
hr27,11,L000583,2016-04-14,"Loudermilk, Barry",GA,Rep,cosponsor
hr27,3,L000491,2015-01-07,"Lucas, Frank D.",OK,Rep,cosponsor
hr27,3,L000569,2015-01-13,"Luetkemeyer, Blaine",MO,Rep,cosponsor
hr27,0,L000571,2016-02-12,"Lummis, Cynthia M.",WY,Rep,cosponsor
hr27,10,M001179,2015-01-06,"Marino, Tom",PA,Rep,original cosponsor
hr27,10,M001179,2015-01-06,"Marino, Tom",PA,Rep,original cosponsor
hr27,4,M001184,2016-02-09,"Massie, Thomas",KY,Rep,cosponsor
hr27,10,M001157,2015-01-12,"McCaul, Michael T.",TX,Rep,cosponsor
hr27,4,M001177,2016-02-11,"McClintock, Tom",CA,Rep,cosponsor
hr27,10,M001156,2015-01-07,"McHenry, Patrick T.",NC,Rep,cosponsor
hr27,1,M001180,2015-11-04,"McKinley, David B.",WV,Rep,cosponsor
hr27,5,M001159,2015-01-09,"McMorris Rodgers, Cathy",WA,Rep,cosponsor
hr27,11,M001187,2016-02-11,"Meadows, Mark",NC,Rep,cosponsor
hr27,6,M001189,2015-01-08,"Messer, Luke",IN,Rep,cosponsor
hr27,7,M000689,2016-02-12,"Mica, John L.",FL,Rep,cosponsor
hr27,1,M001144,2015-07-29,"Miller, Jeff",FL,Rep,cosponsor
hr27,2,M001195,2015-09-18,"Mooney, Alexander X.",WV,Rep,cosponsor
hr27,5,M001182,2015-01-06,"Mulvaney, Mick",SC,Rep,original cosponsor
hr27,5,M001182,2015-01-06,"Mulvaney, Mick",SC,Rep,original cosponsor
hr27,19,N000182,2015-02-04,"Neugebauer, Randy",TX,Rep,cosponsor
hr27,4,N000189,2015-01-06,"Newhouse, Dan",WA,Rep,original cosponsor
hr27,4,N000189,2015-01-06,"Newhouse, Dan",WA,Rep,original cosponsor
hr27,22,O000168,2015-01-12,"Olson, Pete",TX,Rep,cosponsor
hr27,4,P000601,2015-05-05,"Palazzo, Steven M.",MS,Rep,cosponsor
hr27,2,P000588,2015-01-07,"Pearce, Stevan",NM,Rep,cosponsor
hr27,4,P000605,2016-07-14,"Perry, Scott",PA,Rep,cosponsor
hr27,7,P000258,2015-03-10,"Peterson, Collin C.",MN,Rep,cosponsor
hr27,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr27,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr27,16,P000373,2015-01-07,"Pitts, Joseph R.",PA,Rep,cosponsor
hr27,2,P000592,2015-01-06,"Poe, Ted",TX,Rep,original cosponsor
hr27,2,P000592,2015-01-06,"Poe, Ted",TX,Rep,original cosponsor
hr27,4,P000602,2016-02-12,"Pompeo, Mike",KS,Rep,cosponsor
hr27,8,P000599,2015-01-12,"Posey, Bill",FL,Rep,cosponsor
hr27,6,P000591,2016-02-04,"Price, Tom",GA,Rep,cosponsor
hr27,4,R000601,2015-01-14,"Ratcliffe, John",TX,Rep,cosponsor
hr27,16,R000586,2016-09-28,"Renacci, James B.",OH,Rep,cosponsor
hr27,8,R000587,2015-01-12,"Ribble, Reid J.",WI,Rep,cosponsor
hr27,7,R000597,2016-02-12,"Rice, Tom",SC,Rep,cosponsor
hr27,2,R000589,2015-01-22,"Rigell, E. Scott",VA,Rep,cosponsor
hr27,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr27,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr27,5,R000395,2016-02-12,"Rogers, Harold",KY,Rep,cosponsor
hr27,3,R000575,2015-11-16,"Rogers, Mike D.",AL,Rep,cosponsor
hr27,4,R000592,2016-02-12,"Rokita, Todd",IN,Rep,cosponsor
hr27,6,R000580,2016-03-14,"Roskam, Peter J.",IL,Rep,cosponsor
hr27,12,R000598,2016-05-16,"Rothfus, Keith J.",PA,Rep,cosponsor
hr27,7,R000603,2015-01-07,"Rouzer, David",NC,Rep,cosponsor
hr27,5,S000018,2016-07-14,"Salmon, Matt",AZ,Rep,cosponsor
hr27,1,S000051,2016-03-03,"Sanford, Mark",SC,Rep,cosponsor
hr27,6,S001183,2015-01-06,"Schweikert, David",AZ,Rep,original cosponsor
hr27,6,S001183,2015-01-06,"Schweikert, David",AZ,Rep,original cosponsor
hr27,8,S001189,2015-11-16,"Scott, Austin",GA,Rep,cosponsor
hr27,5,S000244,2015-01-06,"Sensenbrenner, F. James, Jr.",WI,Rep,original cosponsor
hr27,5,S000244,2015-01-06,"Sensenbrenner, F. James, Jr.",WI,Rep,original cosponsor
hr27,32,S000250,2015-11-02,"Sessions, Pete",TX,Rep,cosponsor
hr27,15,S000364,2016-01-11,"Shimkus, John",IL,Rep,cosponsor
hr27,9,S001154,2016-04-12,"Shuster, Bill",PA,Rep,cosponsor
hr27,2,S001148,2016-02-11,"Simpson, Michael K.",ID,Rep,cosponsor
hr27,8,S001195,2016-05-24,"Smith, Jason",MO,Rep,cosponsor
hr27,21,S000583,2015-01-08,"Smith, Lamar",TX,Rep,cosponsor
hr27,2,S001192,2015-01-13,"Stewart, Chris",UT,Rep,cosponsor
hr27,5,T000467,2015-07-27,"Thompson, Glenn",PA,Rep,cosponsor
hr27,13,T000238,2016-02-10,"Thornberry, Mac",TX,Rep,cosponsor
hr27,3,T000470,2016-07-14,"Tipton, Scott  R.",CO,Rep,cosponsor
hr27,11,T000475,2016-07-14,"Trott, David A.",MI,Rep,cosponsor
hr27,6,U000031,2016-02-12,"Upton, Fred",MI,Rep,cosponsor
hr27,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr27,7,W000798,2015-01-06,"Walberg, Tim",MI,Rep,original cosponsor
hr27,2,W000791,2015-05-08,"Walden, Greg",OR,Rep,cosponsor
hr27,14,W000814,2015-01-06,"Weber, Randy K., Sr.",TX,Rep,original cosponsor
hr27,14,W000814,2015-01-06,"Weber, Randy K., Sr.",TX,Rep,original cosponsor
hr27,10,W000806,2015-01-13,"Webster, Daniel",FL,Rep,cosponsor
hr27,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr27,3,W000796,2015-01-06,"Westmoreland, Lynn A.",GA,Rep,original cosponsor
hr27,25,W000816,2016-02-01,"Williams, Roger",TX,Rep,cosponsor
hr27,2,W000795,2015-01-06,"Wilson, Joe",SC,Rep,original cosponsor
hr27,2,W000795,2015-01-06,"Wilson, Joe",SC,Rep,original cosponsor
hr27,1,W000804,2015-01-07,"Wittman, Robert J.",VA,Rep,cosponsor
hr27,3,W000809,2016-02-12,"Womack, Steve",AR,Rep,cosponsor
hr27,7,W000810,2015-01-06,"Woodall, Rob",GA,Rep,original cosponsor
hr27,7,W000810,2015-01-06,"Woodall, Rob",GA,Rep,original cosponsor
hr27,3,Y000063,2016-02-12,"Yoder, Kevin",KS,Rep,cosponsor
hr27,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr27,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,original cosponsor
hr27,0,Z000018,2016-02-23,"Zinke, Ryan K.",MT,Rep,cosponsor
hr28,2,P000592,2015-01-06,"Poe, Ted",TX,Rep,sponsor
hr29,2,P000592,2015-01-06,"Poe, Ted",TX,Rep,sponsor
hr29,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,original cosponsor
hr29,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,original cosponsor
hr29,12,B001257,2015-01-06,"Bilirakis, Gus M.",FL,Rep,original cosponsor
hr29,12,B001257,2015-01-06,"Bilirakis, Gus M.",FL,Rep,original cosponsor
hr29,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr29,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr29,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr29,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr29,5,B001274,2015-01-06,"Brooks, Mo",AL,Rep,original cosponsor
hr29,5,B001274,2015-01-06,"Brooks, Mo",AL,Rep,original cosponsor
hr29,26,B001248,2015-01-06,"Burgess, Michael C.",TX,Rep,original cosponsor
hr29,26,B001248,2015-01-06,"Burgess, Michael C.",TX,Rep,original cosponsor
hr29,1,B001289,2015-01-06,"Byrne, Bradley",AL,Rep,original cosponsor
hr29,1,B001289,2015-01-06,"Byrne, Bradley",AL,Rep,original cosponsor
hr29,8,C001094,2015-01-06,"Cook, Paul",CA,Rep,original cosponsor
hr29,8,C001094,2015-01-06,"Cook, Paul",CA,Rep,original cosponsor
hr29,3,D000615,2015-01-06,"Duncan, Jeff",SC,Rep,original cosponsor
hr29,3,D000615,2015-01-06,"Duncan, Jeff",SC,Rep,original cosponsor
hr29,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr29,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr29,2,E000291,2015-11-02,"Ellmers, Renee L.",NC,Rep,cosponsor
hr29,8,F000458,2015-01-06,"Fincher, Stephen Lee",TN,Rep,original cosponsor
hr29,8,F000458,2015-01-06,"Fincher, Stephen Lee",TN,Rep,original cosponsor
hr29,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr29,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr29,5,G000548,2015-01-06,"Garrett, Scott",NJ,Rep,original cosponsor
hr29,5,G000548,2015-01-06,"Garrett, Scott",NJ,Rep,original cosponsor
hr29,4,G000565,2015-01-13,"Gosar, Paul A.",AZ,Rep,cosponsor
hr29,6,G000576,2015-01-13,"Grothman, Glenn",WI,Rep,cosponsor
hr29,4,H001053,2015-01-30,"Hartzler, Vicky",MO,Rep,cosponsor
hr29,10,H001071,2015-06-04,"Hice, Jody B.",GA,Rep,cosponsor
hr29,14,H001059,2015-01-13,"Hultgren, Randy",IL,Rep,cosponsor
hr29,2,J000290,2015-01-30,"Jenkins, Lynn",KS,Rep,cosponsor
hr29,2,K000363,2015-01-06,"Kline, John",MN,Rep,original cosponsor
hr29,2,K000363,2015-01-06,"Kline, John",MN,Rep,original cosponsor
hr29,10,M001179,2015-01-06,"Marino, Tom",PA,Rep,original cosponsor
hr29,10,M001179,2015-01-06,"Marino, Tom",PA,Rep,original cosponsor
hr29,22,O000168,2015-01-08,"Olson, Pete",TX,Rep,cosponsor
hr29,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr29,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr29,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr29,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr29,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr29,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr29,12,R000598,2015-01-06,"Rothfus, Keith J.",PA,Rep,original cosponsor
hr29,12,R000598,2015-01-06,"Rothfus, Keith J.",PA,Rep,original cosponsor
hr29,1,S000051,2015-04-14,"Sanford, Mark",SC,Rep,cosponsor
hr29,6,S001183,2015-01-06,"Schweikert, David",AZ,Rep,original cosponsor
hr29,6,S001183,2015-01-06,"Schweikert, David",AZ,Rep,original cosponsor
hr29,14,W000814,2015-01-08,"Weber, Randy K., Sr.",TX,Rep,cosponsor
hr29,2,W000795,2015-01-06,"Wilson, Joe",SC,Rep,original cosponsor
hr29,2,W000795,2015-01-06,"Wilson, Joe",SC,Rep,original cosponsor
hr30,9,Y000064,2015-01-06,"Young, Todd C.",IN,Rep,sponsor
hr30,2,A000369,2015-01-06,"Amodei, Mark E.",NV,Rep,original cosponsor
hr30,2,A000369,2015-01-06,"Amodei, Mark E.",NV,Rep,original cosponsor
hr30,2,A000373,2015-01-06,"Ashford, Brad",NE,Rep,original cosponsor
hr30,2,A000373,2015-01-06,"Ashford, Brad",NE,Rep,original cosponsor
hr30,36,B001291,2015-01-07,"Babin, Brian",TX,Rep,cosponsor
hr30,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,original cosponsor
hr30,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,original cosponsor
hr30,6,B001282,2015-01-06,"Barr, Andy",KY,Rep,original cosponsor
hr30,6,B001282,2015-01-06,"Barr, Andy",KY,Rep,original cosponsor
hr30,1,B001271,2015-01-06,"Benishek, Dan",MI,Rep,original cosponsor
hr30,1,B001271,2015-01-06,"Benishek, Dan",MI,Rep,original cosponsor
hr30,1,B001250,2015-01-06,"Bishop, Rob",UT,Rep,original cosponsor
hr30,1,B001250,2015-01-06,"Bishop, Rob",UT,Rep,original cosponsor
hr30,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr30,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr30,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr30,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr30,12,B001295,2015-01-07,"Bost, Mike",IL,Rep,cosponsor
hr30,3,B001255,2015-01-06,"Boustany, Charles W., Jr.",LA,Rep,original cosponsor
hr30,3,B001255,2015-01-06,"Boustany, Charles W., Jr.",LA,Rep,original cosponsor
hr30,8,B000755,2015-01-06,"Brady, Kevin",TX,Rep,original cosponsor
hr30,8,B000755,2015-01-06,"Brady, Kevin",TX,Rep,original cosponsor
hr30,7,B001290,2015-01-06,"Brat, Dave",VA,Rep,original cosponsor
hr30,7,B001290,2015-01-06,"Brat, Dave",VA,Rep,original cosponsor
hr30,5,B001274,2015-01-06,"Brooks, Mo",AL,Rep,original cosponsor
hr30,5,B001274,2015-01-06,"Brooks, Mo",AL,Rep,original cosponsor
hr30,5,B001284,2015-01-06,"Brooks, Susan W.",IN,Rep,original cosponsor
hr30,5,B001284,2015-01-06,"Brooks, Susan W.",IN,Rep,original cosponsor
hr30,16,B001260,2015-01-06,"Buchanan, Vern",FL,Rep,original cosponsor
